ano,mes,url,dados
2021,11,https://portal.stf.jus.br/pauta/services/calendario-service.asp?dados=calendarios&mes=11&ano=2021,"{""diasPresenciais"":[3,4,9,10,11,17,18,23,24,25,30],""julgamentosVirtuais"":[{""dataInicial"":""22/10/2021"",""dataFinal"":""03/11/2021"",""qtdProcessosPlenario"":""153"",""qtdPrimeiraTurma"":""108"",""qtdSegundaTurma"":""82""},{""dataInicial"":""29/10/2021"",""dataFinal"":""10/11/2021"",""qtdProcessosPlenario"":""120"",""qtdPrimeiraTurma"":""175"",""qtdSegundaTurma"":""78""},{""dataInicial"":""05/11/2021"",""dataFinal"":""12/11/2021"",""qtdProcessosPlenario"":""42"",""qtdPrimeiraTurma"":""90"",""qtdSegundaTurma"":""41""},{""dataInicial"":""09/11/2021"",""dataFinal"":""10/11/2021"",""qtdProcessosPlenario"":""3"",""qtdPrimeiraTurma"":""0"",""qtdSegundaTurma"":""0""},{""dataInicial"":""12/11/2021"",""dataFinal"":""22/11/2021"",""qtdProcessosPlenario"":""96"",""qtdPrimeiraTurma"":""126"",""qtdSegundaTurma"":""103""},{""dataInicial"":""19/11/2021"",""dataFinal"":""26/11/2021"",""qtdProcessosPlenario"":""98"",""qtdPrimeiraTurma"":""178"",""qtdSegundaTurma"":""77""},{""dataInicial"":""26/11/2021"",""dataFinal"":""03/12/2021"",""qtdProcessosPlenario"":""83"",""qtdPrimeiraTurma"":""164"",""qtdSegundaTurma"":""110""}]}"
2021,12,https://portal.stf.jus.br/pauta/services/calendario-service.asp?dados=calendarios&mes=12&ano=2021,"{""diasPresenciais"":[1,2,7,9,14,15,16,17],""julgamentosVirtuais"":[{""dataInicial"":""26/11/2021"",""dataFinal"":""03/12/2021"",""qtdProcessosPlenario"":""83"",""qtdPrimeiraTurma"":""164"",""qtdSegundaTurma"":""110""},{""dataInicial"":""03/12/2021"",""dataFinal"":""13/12/2021"",""qtdProcessosPlenario"":""109"",""qtdPrimeiraTurma"":""127"",""qtdSegundaTurma"":""115""},{""dataInicial"":""06/12/2021"",""dataFinal"":""08/12/2021"",""qtdProcessosPlenario"":""1"",""qtdPrimeiraTurma"":""0"",""qtdSegundaTurma"":""0""},{""dataInicial"":""10/12/2021"",""dataFinal"":""17/12/2021"",""qtdProcessosPlenario"":""183"",""qtdPrimeiraTurma"":""105"",""qtdSegundaTurma"":""81""},{""dataInicial"":""14/12/2021"",""dataFinal"":""16/12/2021"",""qtdProcessosPlenario"":""4"",""qtdPrimeiraTurma"":""0"",""qtdSegundaTurma"":""0""},{""dataInicial"":""15/12/2021"",""dataFinal"":""16/12/2021"",""qtdProcessosPlenario"":""1"",""qtdPrimeiraTurma"":""0"",""qtdSegundaTurma"":""0""},{""dataInicial"":""17/12/2021"",""dataFinal"":""07/02/2022"",""qtdProcessosPlenario"":""131"",""qtdPrimeiraTurma"":""100"",""qtdSegundaTurma"":""71""}]}"
2020,1,https://portal.stf.jus.br/pauta/services/calendario-service.asp?dados=calendarios&mes=01&ano=2020,"{""diasPresenciais"":[1],""julgamentosVirtuais"":[]}"
2020,2,https://portal.stf.jus.br/pauta/services/calendario-service.asp?dados=calendarios&mes=02&ano=2020,"{""diasPresenciais"":[3,4,5,6,11,12,13,18,19,20,26,27],""julgamentosVirtuais"":[{""dataInicial"":""07/02/2020"",""dataFinal"":""13/02/2020"",""qtdProcessosPlenario"":""171"",""qtdPrimeiraTurma"":""82"",""qtdSegundaTurma"":""121""},{""dataInicial"":""14/02/2020"",""dataFinal"":""20/02/2020"",""qtdProcessosPlenario"":""188"",""qtdPrimeiraTurma"":""213"",""qtdSegundaTurma"":""194""},{""dataInicial"":""21/02/2020"",""dataFinal"":""02/03/2020"",""qtdProcessosPlenario"":""37"",""qtdPrimeiraTurma"":""45"",""qtdSegundaTurma"":""109""},{""dataInicial"":""28/02/2020"",""dataFinal"":""05/03/2020"",""qtdProcessosPlenario"":""56"",""qtdPrimeiraTurma"":""78"",""qtdSegundaTurma"":""45""}]}"
2020,3,https://portal.stf.jus.br/pauta/services/calendario-service.asp?dados=calendarios&mes=03&ano=2020,"{""diasPresenciais"":[3,4,5,10,11,12,17,18,19,24,25,26,31],""julgamentosVirtuais"":[{""dataInicial"":""21/02/2020"",""dataFinal"":""02/03/2020"",""qtdProcessosPlenario"":""37"",""qtdPrimeiraTurma"":""45"",""qtdSegundaTurma"":""109""},{""dataInicial"":""28/02/2020"",""dataFinal"":""05/03/2020"",""qtdProcessosPlenario"":""56"",""qtdPrimeiraTurma"":""78"",""qtdSegundaTurma"":""45""},{""dataInicial"":""06/03/2020"",""dataFinal"":""12/03/2020"",""qtdProcessosPlenario"":""101"",""qtdPrimeiraTurma"":""89"",""qtdSegundaTurma"":""162""},{""dataInicial"":""13/03/2020"",""dataFinal"":""19/03/2020"",""qtdProcessosPlenario"":""61"",""qtdPrimeiraTurma"":""126"",""qtdSegundaTurma"":""105""},{""dataInicial"":""20/03/2020"",""dataFinal"":""26/03/2020"",""qtdProcessosPlenario"":""139"",""qtdPrimeiraTurma"":""144"",""qtdSegundaTurma"":""137""},{""dataInicial"":""27/03/2020"",""dataFinal"":""02/04/2020"",""qtdProcessosPlenario"":""95"",""qtdPrimeiraTurma"":""82"",""qtdSegundaTurma"":""60""}]}"
2020,4,https://portal.stf.jus.br/pauta/services/calendario-service.asp?dados=calendarios&mes=04&ano=2020,"{""diasPresenciais"":[1,2,7,14,15,16,17,21,22,23,28,29,30],""julgamentosVirtuais"":[{""dataInicial"":""27/03/2020"",""dataFinal"":""02/04/2020"",""qtdProcessosPlenario"":""95"",""qtdPrimeiraTurma"":""82"",""qtdSegundaTurma"":""60""},{""dataInicial"":""03/04/2020"",""dataFinal"":""14/04/2020"",""qtdProcessosPlenario"":""122"",""qtdPrimeiraTurma"":""143"",""qtdSegundaTurma"":""108""},{""dataInicial"":""10/04/2020"",""dataFinal"":""17/04/2020"",""qtdProcessosPlenario"":""85"",""qtdPrimeiraTurma"":""63"",""qtdSegundaTurma"":""58""},{""dataInicial"":""17/04/2020"",""dataFinal"":""24/04/2020"",""qtdProcessosPlenario"":""97"",""qtdPrimeiraTurma"":""178"",""qtdSegundaTurma"":""152""},{""dataInicial"":""24/04/2020"",""dataFinal"":""30/04/2020"",""qtdProcessosPlenario"":""171"",""qtdPrimeiraTurma"":""364"",""qtdSegundaTurma"":""436""}]}"
2020,5,https://portal.stf.jus.br/pauta/services/calendario-service.asp?dados=calendarios&mes=05&ano=2020,"{""diasPresenciais"":[5,6,7,12,13,14,19,20,21,26,27,28],""julgamentosVirtuais"":[{""dataInicial"":""01/05/2020"",""dataFinal"":""08/05/2020"",""qtdProcessosPlenario"":""116"",""qtdPrimeiraTurma"":""263"",""qtdSegundaTurma"":""105""},{""dataInicial"":""08/05/2020"",""dataFinal"":""14/05/2020"",""qtdProcessosPlenario"":""187"",""qtdPrimeiraTurma"":""151"",""qtdSegundaTurma"":""131""},{""dataInicial"":""15/05/2020"",""dataFinal"":""21/05/2020"",""qtdProcessosPlenario"":""124"",""qtdPrimeiraTurma"":""211"",""qtdSegundaTurma"":""173""},{""dataInicial"":""22/05/2020"",""dataFinal"":""28/05/2020"",""qtdProcessosPlenario"":""110"",""qtdPrimeiraTurma"":""234"",""qtdSegundaTurma"":""141""},{""dataInicial"":""29/05/2020"",""dataFinal"":""05/06/2020"",""qtdProcessosPlenario"":""126"",""qtdPrimeiraTurma"":""176"",""qtdSegundaTurma"":""143""}]}"
2020,6,https://portal.stf.jus.br/pauta/services/calendario-service.asp?dados=calendarios&mes=06&ano=2020,"{""diasPresenciais"":[2,3,4,9,10,16,17,18,23,24,25,30],""julgamentosVirtuais"":[{""dataInicial"":""29/05/2020"",""dataFinal"":""05/06/2020"",""qtdProcessosPlenario"":""126"",""qtdPrimeiraTurma"":""176"",""qtdSegundaTurma"":""143""},{""dataInicial"":""05/06/2020"",""dataFinal"":""15/06/2020"",""qtdProcessosPlenario"":""124"",""qtdPrimeiraTurma"":""216"",""qtdSegundaTurma"":""126""},{""dataInicial"":""12/06/2020"",""dataFinal"":""19/06/2020"",""qtdProcessosPlenario"":""120"",""qtdPrimeiraTurma"":""168"",""qtdSegundaTurma"":""77""},{""dataInicial"":""19/06/2020"",""dataFinal"":""26/06/2020"",""qtdProcessosPlenario"":""169"",""qtdPrimeiraTurma"":""171"",""qtdSegundaTurma"":""186""},{""dataInicial"":""26/06/2020"",""dataFinal"":""04/08/2020"",""qtdProcessosPlenario"":""87"",""qtdPrimeiraTurma"":""163"",""qtdSegundaTurma"":""144""}]}"
2020,7,https://portal.stf.jus.br/pauta/services/calendario-service.asp?dados=calendarios&mes=07&ano=2020,"{""diasPresenciais"":[1],""julgamentosVirtuais"":[]}"
2020,8,https://portal.stf.jus.br/pauta/services/calendario-service.asp?dados=calendarios&mes=08&ano=2020,"{""diasPresenciais"":[3,4,5,6,12,13,18,19,20,25,26,27],""julgamentosVirtuais"":[{""dataInicial"":""26/06/2020"",""dataFinal"":""04/08/2020"",""qtdProcessosPlenario"":""87"",""qtdPrimeiraTurma"":""163"",""qtdSegundaTurma"":""144""},{""dataInicial"":""07/08/2020"",""dataFinal"":""17/08/2020"",""qtdProcessosPlenario"":""178"",""qtdPrimeiraTurma"":""334"",""qtdSegundaTurma"":""128""},{""dataInicial"":""14/08/2020"",""dataFinal"":""21/08/2020"",""qtdProcessosPlenario"":""437"",""qtdPrimeiraTurma"":""418"",""qtdSegundaTurma"":""378""},{""dataInicial"":""21/08/2020"",""dataFinal"":""28/08/2020"",""qtdProcessosPlenario"":""352"",""qtdPrimeiraTurma"":""171"",""qtdSegundaTurma"":""161""},{""dataInicial"":""28/08/2020"",""dataFinal"":""04/09/2020"",""qtdProcessosPlenario"":""271"",""qtdPrimeiraTurma"":""175"",""qtdSegundaTurma"":""88""}]}"
2020,9,https://portal.stf.jus.br/pauta/services/calendario-service.asp?dados=calendarios&mes=09&ano=2020,"{""diasPresenciais"":[1,2,3,8,9,10,16,17,22,23,24,29,30],""julgamentosVirtuais"":[{""dataInicial"":""28/08/2020"",""dataFinal"":""04/09/2020"",""qtdProcessosPlenario"":""271"",""qtdPrimeiraTurma"":""175"",""qtdSegundaTurma"":""88""},{""dataInicial"":""04/09/2020"",""dataFinal"":""14/09/2020"",""qtdProcessosPlenario"":""284"",""qtdPrimeiraTurma"":""159"",""qtdSegundaTurma"":""64""},{""dataInicial"":""11/09/2020"",""dataFinal"":""21/09/2020"",""qtdProcessosPlenario"":""74"",""qtdPrimeiraTurma"":""117"",""qtdSegundaTurma"":""61""},{""dataInicial"":""18/09/2020"",""dataFinal"":""25/09/2020"",""qtdProcessosPlenario"":""85"",""qtdPrimeiraTurma"":""150"",""qtdSegundaTurma"":""110""},{""dataInicial"":""25/09/2020"",""dataFinal"":""02/10/2020"",""qtdProcessosPlenario"":""49"",""qtdPrimeiraTurma"":""109"",""qtdSegundaTurma"":""228""}]}"
2020,10,https://portal.stf.jus.br/pauta/services/calendario-service.asp?dados=calendarios&mes=10&ano=2020,"{""diasPresenciais"":[1,6,7,8,13,14,15,20,21,22,27,28,29],""julgamentosVirtuais"":[{""dataInicial"":""25/09/2020"",""dataFinal"":""02/10/2020"",""qtdProcessosPlenario"":""49"",""qtdPrimeiraTurma"":""109"",""qtdSegundaTurma"":""228""},{""dataInicial"":""02/10/2020"",""dataFinal"":""09/10/2020"",""qtdProcessosPlenario"":""152"",""qtdPrimeiraTurma"":""169"",""qtdSegundaTurma"":""251""},{""dataInicial"":""09/10/2020"",""dataFinal"":""19/10/2020"",""qtdProcessosPlenario"":""119"",""qtdPrimeiraTurma"":""104"",""qtdSegundaTurma"":""214""},{""dataInicial"":""16/10/2020"",""dataFinal"":""23/10/2020"",""qtdProcessosPlenario"":""136"",""qtdPrimeiraTurma"":""126"",""qtdSegundaTurma"":""112""},{""dataInicial"":""21/10/2020"",""dataFinal"":""26/10/2020"",""qtdProcessosPlenario"":""1"",""qtdPrimeiraTurma"":""0"",""qtdSegundaTurma"":""0""},{""dataInicial"":""23/10/2020"",""dataFinal"":""03/11/2020"",""qtdProcessosPlenario"":""154"",""qtdPrimeiraTurma"":""138"",""qtdSegundaTurma"":""89""},{""dataInicial"":""30/10/2020"",""dataFinal"":""10/11/2020"",""qtdProcessosPlenario"":""147"",""qtdPrimeiraTurma"":""121"",""qtdSegundaTurma"":""80""}]}"
2020,11,https://portal.stf.jus.br/pauta/services/calendario-service.asp?dados=calendarios&mes=11&ano=2020,"{""diasPresenciais"":[3,4,5,10,11,12,17,18,19,24,25,26],""julgamentosVirtuais"":[{""dataInicial"":""23/10/2020"",""dataFinal"":""03/11/2020"",""qtdProcessosPlenario"":""154"",""qtdPrimeiraTurma"":""138"",""qtdSegundaTurma"":""89""},{""dataInicial"":""30/10/2020"",""dataFinal"":""10/11/2020"",""qtdProcessosPlenario"":""147"",""qtdPrimeiraTurma"":""121"",""qtdSegundaTurma"":""80""},{""dataInicial"":""06/11/2020"",""dataFinal"":""13/11/2020"",""qtdProcessosPlenario"":""112"",""qtdPrimeiraTurma"":""91"",""qtdSegundaTurma"":""97""},{""dataInicial"":""13/11/2020"",""dataFinal"":""20/11/2020"",""qtdProcessosPlenario"":""228"",""qtdPrimeiraTurma"":""102"",""qtdSegundaTurma"":""145""},{""dataInicial"":""20/11/2020"",""dataFinal"":""27/11/2020"",""qtdProcessosPlenario"":""180"",""qtdPrimeiraTurma"":""148"",""qtdSegundaTurma"":""126""},{""dataInicial"":""27/11/2020"",""dataFinal"":""04/12/2020"",""qtdProcessosPlenario"":""210"",""qtdPrimeiraTurma"":""154"",""qtdSegundaTurma"":""90""}]}"
2020,12,https://portal.stf.jus.br/pauta/services/calendario-service.asp?dados=calendarios&mes=12&ano=2020,"{""diasPresenciais"":[1,2,3,9,10,15,16,17,18],""julgamentosVirtuais"":[{""dataInicial"":""27/11/2020"",""dataFinal"":""04/12/2020"",""qtdProcessosPlenario"":""210"",""qtdPrimeiraTurma"":""154"",""qtdSegundaTurma"":""90""},{""dataInicial"":""04/12/2020"",""dataFinal"":""14/12/2020"",""qtdProcessosPlenario"":""250"",""qtdPrimeiraTurma"":""170"",""qtdSegundaTurma"":""125""},{""dataInicial"":""11/12/2020"",""dataFinal"":""18/12/2020"",""qtdProcessosPlenario"":""177"",""qtdPrimeiraTurma"":""178"",""qtdSegundaTurma"":""167""},{""dataInicial"":""18/12/2020"",""dataFinal"":""05/02/2021"",""qtdProcessosPlenario"":""137"",""qtdPrimeiraTurma"":""138"",""qtdSegundaTurma"":""102""}]}"
2019,2,https://portal.stf.jus.br/pauta/services/calendario-service.asp?dados=calendarios&mes=02&ano=2019,"{""diasPresenciais"":[1,5,6,7,12,13,14,19,20,21,26,27,28],""julgamentosVirtuais"":[{""dataInicial"":""14/12/2018"",""dataFinal"":""01/02/2019"",""qtdProcessosPlenario"":""52"",""qtdPrimeiraTurma"":""75"",""qtdSegundaTurma"":""25""},{""dataInicial"":""01/02/2019"",""dataFinal"":""07/02/2019"",""qtdProcessosPlenario"":""49"",""qtdPrimeiraTurma"":""65"",""qtdSegundaTurma"":""23""},{""dataInicial"":""08/02/2019"",""dataFinal"":""14/02/2019"",""qtdProcessosPlenario"":""76"",""qtdPrimeiraTurma"":""79"",""qtdSegundaTurma"":""59""},{""dataInicial"":""15/02/2019"",""dataFinal"":""21/02/2019"",""qtdProcessosPlenario"":""121"",""qtdPrimeiraTurma"":""237"",""qtdSegundaTurma"":""242""},{""dataInicial"":""22/02/2019"",""dataFinal"":""28/02/2019"",""qtdProcessosPlenario"":""44"",""qtdPrimeiraTurma"":""138"",""qtdSegundaTurma"":""160""}]}"
2019,3,https://portal.stf.jus.br/pauta/services/calendario-service.asp?dados=calendarios&mes=03&ano=2019,"{""diasPresenciais"":[12,13,14,19,20,21,26,27,28],""julgamentosVirtuais"":[{""dataInicial"":""01/03/2019"",""dataFinal"":""11/03/2019"",""qtdProcessosPlenario"":""89"",""qtdPrimeiraTurma"":""136"",""qtdSegundaTurma"":""73""},{""dataInicial"":""08/03/2019"",""dataFinal"":""14/03/2019"",""qtdProcessosPlenario"":""3"",""qtdPrimeiraTurma"":""73"",""qtdSegundaTurma"":""293""},{""dataInicial"":""15/03/2019"",""dataFinal"":""21/03/2019"",""qtdProcessosPlenario"":""76"",""qtdPrimeiraTurma"":""109"",""qtdSegundaTurma"":""111""},{""dataInicial"":""22/03/2019"",""dataFinal"":""28/03/2019"",""qtdProcessosPlenario"":""92"",""qtdPrimeiraTurma"":""126"",""qtdSegundaTurma"":""191""},{""dataInicial"":""29/03/2019"",""dataFinal"":""04/04/2019"",""qtdProcessosPlenario"":""83"",""qtdPrimeiraTurma"":""97"",""qtdSegundaTurma"":""166""}]}"
2019,4,https://portal.stf.jus.br/pauta/services/calendario-service.asp?dados=calendarios&mes=04&ano=2019,"{""diasPresenciais"":[2,3,4,9,10,11,23,24,25],""julgamentosVirtuais"":[{""dataInicial"":""29/03/2019"",""dataFinal"":""04/04/2019"",""qtdProcessosPlenario"":""83"",""qtdPrimeiraTurma"":""97"",""qtdSegundaTurma"":""166""},{""dataInicial"":""05/04/2019"",""dataFinal"":""11/04/2019"",""qtdProcessosPlenario"":""58"",""qtdPrimeiraTurma"":""147"",""qtdSegundaTurma"":""117""},{""dataInicial"":""12/04/2019"",""dataFinal"":""23/04/2019"",""qtdProcessosPlenario"":""79"",""qtdPrimeiraTurma"":""89"",""qtdSegundaTurma"":""96""},{""dataInicial"":""19/04/2019"",""dataFinal"":""26/04/2019"",""qtdProcessosPlenario"":""21"",""qtdPrimeiraTurma"":""180"",""qtdSegundaTurma"":""80""},{""dataInicial"":""26/04/2019"",""dataFinal"":""03/05/2019"",""qtdProcessosPlenario"":""94"",""qtdPrimeiraTurma"":""73"",""qtdSegundaTurma"":""128""}]}"
2019,5,https://portal.stf.jus.br/pauta/services/calendario-service.asp?dados=calendarios&mes=05&ano=2019,"{""diasPresenciais"":[7,8,9,14,15,16,21,22,23,28,29,30],""julgamentosVirtuais"":[{""dataInicial"":""26/04/2019"",""dataFinal"":""03/05/2019"",""qtdProcessosPlenario"":""94"",""qtdPrimeiraTurma"":""73"",""qtdSegundaTurma"":""128""},{""dataInicial"":""03/05/2019"",""dataFinal"":""09/05/2019"",""qtdProcessosPlenario"":""89"",""qtdPrimeiraTurma"":""82"",""qtdSegundaTurma"":""68""},{""dataInicial"":""10/05/2019"",""dataFinal"":""16/05/2019"",""qtdProcessosPlenario"":""91"",""qtdPrimeiraTurma"":""99"",""qtdSegundaTurma"":""64""},{""dataInicial"":""17/05/2019"",""dataFinal"":""23/05/2019"",""qtdProcessosPlenario"":""64"",""qtdPrimeiraTurma"":""102"",""qtdSegundaTurma"":""106""},{""dataInicial"":""24/05/2019"",""dataFinal"":""30/05/2019"",""qtdProcessosPlenario"":""85"",""qtdPrimeiraTurma"":""151"",""qtdSegundaTurma"":""567""},{""dataInicial"":""31/05/2019"",""dataFinal"":""06/06/2019"",""qtdProcessosPlenario"":""80"",""qtdPrimeiraTurma"":""76"",""qtdSegundaTurma"":""60""}]}"
2019,6,https://portal.stf.jus.br/pauta/services/calendario-service.asp?dados=calendarios&mes=06&ano=2019,"{""diasPresenciais"":[4,5,6,11,12,13,25,26,27],""julgamentosVirtuais"":[{""dataInicial"":""31/05/2019"",""dataFinal"":""06/06/2019"",""qtdProcessosPlenario"":""80"",""qtdPrimeiraTurma"":""76"",""qtdSegundaTurma"":""60""},{""dataInicial"":""07/06/2019"",""dataFinal"":""13/06/2019"",""qtdProcessosPlenario"":""92"",""qtdPrimeiraTurma"":""93"",""qtdSegundaTurma"":""151""},{""dataInicial"":""14/06/2019"",""dataFinal"":""21/06/2019"",""qtdProcessosPlenario"":""75"",""qtdPrimeiraTurma"":""80"",""qtdSegundaTurma"":""58""},{""dataInicial"":""21/06/2019"",""dataFinal"":""27/06/2019"",""qtdProcessosPlenario"":""67"",""qtdPrimeiraTurma"":""185"",""qtdSegundaTurma"":""237""},{""dataInicial"":""28/06/2019"",""dataFinal"":""05/08/2019"",""qtdProcessosPlenario"":""75"",""qtdPrimeiraTurma"":""48"",""qtdSegundaTurma"":""176""}]}"
2019,7,https://portal.stf.jus.br/pauta/services/calendario-service.asp?dados=calendarios&mes=07&ano=2019,"{""diasPresenciais"":[1],""julgamentosVirtuais"":[]}"
2019,8,https://portal.stf.jus.br/pauta/services/calendario-service.asp?dados=calendarios&mes=08&ano=2019,"{""diasPresenciais"":[1,6,7,8,13,14,15,20,21,22,27,28,29],""julgamentosVirtuais"":[{""dataInicial"":""28/06/2019"",""dataFinal"":""05/08/2019"",""qtdProcessosPlenario"":""75"",""qtdPrimeiraTurma"":""48"",""qtdSegundaTurma"":""176""},{""dataInicial"":""02/08/2019"",""dataFinal"":""08/08/2019"",""qtdProcessosPlenario"":""38"",""qtdPrimeiraTurma"":""63"",""qtdSegundaTurma"":""15""},{""dataInicial"":""09/08/2019"",""dataFinal"":""15/08/2019"",""qtdProcessosPlenario"":""86"",""qtdPrimeiraTurma"":""68"",""qtdSegundaTurma"":""32""},{""dataInicial"":""16/08/2019"",""dataFinal"":""22/08/2019"",""qtdProcessosPlenario"":""199"",""qtdPrimeiraTurma"":""232"",""qtdSegundaTurma"":""434""},{""dataInicial"":""23/08/2019"",""dataFinal"":""29/08/2019"",""qtdProcessosPlenario"":""129"",""qtdPrimeiraTurma"":""225"",""qtdSegundaTurma"":""141""},{""dataInicial"":""30/08/2019"",""dataFinal"":""05/09/2019"",""qtdProcessosPlenario"":""97"",""qtdPrimeiraTurma"":""80"",""qtdSegundaTurma"":""130""}]}"
2019,9,https://portal.stf.jus.br/pauta/services/calendario-service.asp?dados=calendarios&mes=09&ano=2019,"{""diasPresenciais"":[3,4,5,10,11,12,17,18,19,24,25,26],""julgamentosVirtuais"":[{""dataInicial"":""30/08/2019"",""dataFinal"":""05/09/2019"",""qtdProcessosPlenario"":""97"",""qtdPrimeiraTurma"":""80"",""qtdSegundaTurma"":""130""},{""dataInicial"":""06/09/2019"",""dataFinal"":""12/09/2019"",""qtdProcessosPlenario"":""135"",""qtdPrimeiraTurma"":""116"",""qtdSegundaTurma"":""131""},{""dataInicial"":""13/09/2019"",""dataFinal"":""19/09/2019"",""qtdProcessosPlenario"":""111"",""qtdPrimeiraTurma"":""95"",""qtdSegundaTurma"":""192""},{""dataInicial"":""20/09/2019"",""dataFinal"":""26/09/2019"",""qtdProcessosPlenario"":""73"",""qtdPrimeiraTurma"":""218"",""qtdSegundaTurma"":""194""},{""dataInicial"":""27/09/2019"",""dataFinal"":""03/10/2019"",""qtdProcessosPlenario"":""62"",""qtdPrimeiraTurma"":""94"",""qtdSegundaTurma"":""157""}]}"
2019,10,https://portal.stf.jus.br/pauta/services/calendario-service.asp?dados=calendarios&mes=10&ano=2019,"{""diasPresenciais"":[1,2,3,8,9,10,15,16,17,22,23,24,29,30,31],""julgamentosVirtuais"":[{""dataInicial"":""27/09/2019"",""dataFinal"":""03/10/2019"",""qtdProcessosPlenario"":""62"",""qtdPrimeiraTurma"":""94"",""qtdSegundaTurma"":""157""},{""dataInicial"":""04/10/2019"",""dataFinal"":""10/10/2019"",""qtdProcessosPlenario"":""99"",""qtdPrimeiraTurma"":""87"",""qtdSegundaTurma"":""132""},{""dataInicial"":""11/10/2019"",""dataFinal"":""17/10/2019"",""qtdProcessosPlenario"":""122"",""qtdPrimeiraTurma"":""84"",""qtdSegundaTurma"":""117""},{""dataInicial"":""18/10/2019"",""dataFinal"":""24/10/2019"",""qtdProcessosPlenario"":""105"",""qtdPrimeiraTurma"":""196"",""qtdSegundaTurma"":""255""},{""dataInicial"":""25/10/2019"",""dataFinal"":""04/11/2019"",""qtdProcessosPlenario"":""82"",""qtdPrimeiraTurma"":""87"",""qtdSegundaTurma"":""181""}]}"
2019,11,https://portal.stf.jus.br/pauta/services/calendario-service.asp?dados=calendarios&mes=11&ano=2019,"{""diasPresenciais"":[5,6,7,12,13,14,19,20,21,26,27,28],""julgamentosVirtuais"":[{""dataInicial"":""25/10/2019"",""dataFinal"":""04/11/2019"",""qtdProcessosPlenario"":""82"",""qtdPrimeiraTurma"":""87"",""qtdSegundaTurma"":""181""},{""dataInicial"":""01/11/2019"",""dataFinal"":""08/11/2019"",""qtdProcessosPlenario"":""87"",""qtdPrimeiraTurma"":""74"",""qtdSegundaTurma"":""94""},{""dataInicial"":""08/11/2019"",""dataFinal"":""19/11/2019"",""qtdProcessosPlenario"":""64"",""qtdPrimeiraTurma"":""83"",""qtdSegundaTurma"":""51""},{""dataInicial"":""22/11/2019"",""dataFinal"":""28/11/2019"",""qtdProcessosPlenario"":""138"",""qtdPrimeiraTurma"":""181"",""qtdSegundaTurma"":""312""},{""dataInicial"":""29/11/2019"",""dataFinal"":""05/12/2019"",""qtdProcessosPlenario"":""111"",""qtdPrimeiraTurma"":""73"",""qtdSegundaTurma"":""234""}]}"
2019,12,https://portal.stf.jus.br/pauta/services/calendario-service.asp?dados=calendarios&mes=12&ano=2019,"{""diasPresenciais"":[3,4,5,10,11,12,17,18,19],""julgamentosVirtuais"":[{""dataInicial"":""29/11/2019"",""dataFinal"":""05/12/2019"",""qtdProcessosPlenario"":""111"",""qtdPrimeiraTurma"":""73"",""qtdSegundaTurma"":""234""},{""dataInicial"":""06/12/2019"",""dataFinal"":""12/12/2019"",""qtdProcessosPlenario"":""156"",""qtdPrimeiraTurma"":""104"",""qtdSegundaTurma"":""121""},{""dataInicial"":""13/12/2019"",""dataFinal"":""19/12/2019"",""qtdProcessosPlenario"":""163"",""qtdPrimeiraTurma"":""176"",""qtdSegundaTurma"":""180""}]}"
2018,1,https://portal.stf.jus.br/pauta/services/calendario-service.asp?dados=calendarios&mes=01&ano=2018,"{""diasPresenciais"":[15],""julgamentosVirtuais"":[]}"
2018,2,https://portal.stf.jus.br/pauta/services/calendario-service.asp?dados=calendarios&mes=02&ano=2018,"{""diasPresenciais"":[1,6,7,8,20,21,22,27,28],""julgamentosVirtuais"":[{""dataInicial"":""15/12/2017"",""dataFinal"":""02/02/2018"",""qtdProcessosPlenario"":""20"",""qtdPrimeiraTurma"":""35"",""qtdSegundaTurma"":""34""},{""dataInicial"":""02/02/2018"",""dataFinal"":""08/02/2018"",""qtdProcessosPlenario"":""22"",""qtdPrimeiraTurma"":""46"",""qtdSegundaTurma"":""3""},{""dataInicial"":""09/02/2018"",""dataFinal"":""19/02/2018"",""qtdProcessosPlenario"":""21"",""qtdPrimeiraTurma"":""249"",""qtdSegundaTurma"":""160""},{""dataInicial"":""16/02/2018"",""dataFinal"":""22/02/2018"",""qtdProcessosPlenario"":""197"",""qtdPrimeiraTurma"":""81"",""qtdSegundaTurma"":""102""},{""dataInicial"":""23/02/2018"",""dataFinal"":""01/03/2018"",""qtdProcessosPlenario"":""32"",""qtdPrimeiraTurma"":""49"",""qtdSegundaTurma"":""74""}]}"
