data,sessao_tipo,colegiado,colegiado_desc,sessao_id,sessao_numero,sessao_ano,sessao_data_inicio,sessao_data_fim,sessao_hora_inicio,sessao_tipo,sessao_obs,inc_cadeia,inc_classe,inc_numero,inc_idInformacaoPautaProcesso,inc_materiaRelevante,inc_ministroVista,inc_relator,inc_repercussaoGeral,inc_situacaoProcessoSessao
28/05/2014,O,TP,Plenário,24370,15,2014,2014-05-28,,14:00,O,1) NO DIA 29-5-2014 A PAUTA SERÁ COMPOSTA PELOS PROCESSOS REMANESCENTES DO DIA 28-5-2014; 2) - PODERÃO SER CHAMADOS PROCESSOS DA PAUTA EXTRA.,AG.REG. NO MANDADO DE INJUNÇÃO,MI,723,80248,N,,CELSO DE MELLO,,J
28/05/2014,O,TP,Plenário,24370,15,2014,2014-05-28,,14:00,O,1) NO DIA 29-5-2014 A PAUTA SERÁ COMPOSTA PELOS PROCESSOS REMANESCENTES DO DIA 28-5-2014; 2) - PODERÃO SER CHAMADOS PROCESSOS DA PAUTA EXTRA.,AG.REG. NO MANDADO DE INJUNÇÃO,MI,3559,80249,N,,CELSO DE MELLO,,J
28/05/2014,O,TP,Plenário,24370,15,2014,2014-05-28,,14:00,O,1) NO DIA 29-5-2014 A PAUTA SERÁ COMPOSTA PELOS PROCESSOS REMANESCENTES DO DIA 28-5-2014; 2) - PODERÃO SER CHAMADOS PROCESSOS DA PAUTA EXTRA.,AG.REG. NO MANDADO DE INJUNÇÃO,MI,4437,80250,N,,CELSO DE MELLO,,J
28/05/2014,O,TP,Plenário,24370,15,2014,2014-05-28,,14:00,O,1) NO DIA 29-5-2014 A PAUTA SERÁ COMPOSTA PELOS PROCESSOS REMANESCENTES DO DIA 28-5-2014; 2) - PODERÃO SER CHAMADOS PROCESSOS DA PAUTA EXTRA.,AG.REG. NO MANDADO DE INJUNÇÃO,MI,2786,80251,N,,CELSO DE MELLO,,J
28/05/2014,O,TP,Plenário,24370,15,2014,2014-05-28,,14:00,O,1) NO DIA 29-5-2014 A PAUTA SERÁ COMPOSTA PELOS PROCESSOS REMANESCENTES DO DIA 28-5-2014; 2) - PODERÃO SER CHAMADOS PROCESSOS DA PAUTA EXTRA.,AG.REG. NO MANDADO DE INJUNÇÃO,MI,2830,80252,N,,CELSO DE MELLO,,J
28/05/2014,O,TP,Plenário,24370,15,2014,2014-05-28,,14:00,O,1) NO DIA 29-5-2014 A PAUTA SERÁ COMPOSTA PELOS PROCESSOS REMANESCENTES DO DIA 28-5-2014; 2) - PODERÃO SER CHAMADOS PROCESSOS DA PAUTA EXTRA.,AG.REG. NA RECLAMAÇÃO,Rcl,10707,80253,N,,CELSO DE MELLO,,J
28/05/2014,O,TP,Plenário,24370,15,2014,2014-05-28,,14:00,O,1) NO DIA 29-5-2014 A PAUTA SERÁ COMPOSTA PELOS PROCESSOS REMANESCENTES DO DIA 28-5-2014; 2) - PODERÃO SER CHAMADOS PROCESSOS DA PAUTA EXTRA.,AG.REG. NA RECLAMAÇÃO,Rcl,8038,80254,N,,CELSO DE MELLO,,J
28/05/2014,O,TP,Plenário,24370,15,2014,2014-05-28,,14:00,O,1) NO DIA 29-5-2014 A PAUTA SERÁ COMPOSTA PELOS PROCESSOS REMANESCENTES DO DIA 28-5-2014; 2) - PODERÃO SER CHAMADOS PROCESSOS DA PAUTA EXTRA.,AG.REG. NA RECLAMAÇÃO,Rcl,2612,80255,N,,CELSO DE MELLO,,J
28/05/2014,O,TP,Plenário,24370,15,2014,2014-05-28,,14:00,O,1) NO DIA 29-5-2014 A PAUTA SERÁ COMPOSTA PELOS PROCESSOS REMANESCENTES DO DIA 28-5-2014; 2) - PODERÃO SER CHAMADOS PROCESSOS DA PAUTA EXTRA.,AG.REG. NO HABEAS CORPUS,HC,122008,80256,N,,CELSO DE MELLO,,J
28/05/2014,O,TP,Plenário,24370,15,2014,2014-05-28,,14:00,O,1) NO DIA 29-5-2014 A PAUTA SERÁ COMPOSTA PELOS PROCESSOS REMANESCENTES DO DIA 28-5-2014; 2) - PODERÃO SER CHAMADOS PROCESSOS DA PAUTA EXTRA.,AG.REG. NA ARGÜIÇÃO DE DESCUMPRIMENTO DE PRECEITO FUNDAMENTAL,ADPF,237,80257,N,,CELSO DE MELLO,,J
28/05/2014,O,TP,Plenário,24370,15,2014,2014-05-28,,14:00,O,1) NO DIA 29-5-2014 A PAUTA SERÁ COMPOSTA PELOS PROCESSOS REMANESCENTES DO DIA 28-5-2014; 2) - PODERÃO SER CHAMADOS PROCESSOS DA PAUTA EXTRA.,EMB.DECL. NO AG.REG. NA RECLAMAÇÃO,Rcl,14156,80258,N,,CELSO DE MELLO,,J
28/05/2014,O,TP,Plenário,24370,15,2014,2014-05-28,,14:00,O,1) NO DIA 29-5-2014 A PAUTA SERÁ COMPOSTA PELOS PROCESSOS REMANESCENTES DO DIA 28-5-2014; 2) - PODERÃO SER CHAMADOS PROCESSOS DA PAUTA EXTRA.,EMB.DECL. NA QUESTÃO DE ORDEM NA MEDIDA CAUTELAR NA AÇÃO CÍVEL ORIGINÁRIA,ACO,1048,80259,N,,CELSO DE MELLO,,J
28/05/2014,O,TP,Plenário,24370,15,2014,2014-05-28,,14:00,O,1) NO DIA 29-5-2014 A PAUTA SERÁ COMPOSTA PELOS PROCESSOS REMANESCENTES DO DIA 28-5-2014; 2) - PODERÃO SER CHAMADOS PROCESSOS DA PAUTA EXTRA.,EMB.DECL. NO AG.REG. EM MANDADO DE SEGURANÇA,MS,28963,80260,N,,CELSO DE MELLO,,J
28/05/2014,O,TP,Plenário,24370,15,2014,2014-05-28,,14:00,O,1) NO DIA 29-5-2014 A PAUTA SERÁ COMPOSTA PELOS PROCESSOS REMANESCENTES DO DIA 28-5-2014; 2) - PODERÃO SER CHAMADOS PROCESSOS DA PAUTA EXTRA.,EMB.DECL. NOS EMB.DECL. NO AG.REG. NOS EMB.DIV. NOS EMB.DECL. NO AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,ARE,674644,80261,N,,CELSO DE MELLO,,J
29/05/2014,E,TP,Plenário,24371,14,2014,2014-05-29,,14:00,E,1) NO DIA 29-5-2014 A PAUTA SERÁ COMPOSTA PELOS PROCESSOS REMANESCENTES DO DIA 28-5-2014; 2) - PODERÃO SER CHAMADOS PROCESSOS DA PAUTA EXTRA.,,RE,795567,77864,N,,TEORI ZAVASCKI,S,S
29/05/2014,E,TP,Plenário,24371,14,2014,2014-05-29,,14:00,E,1) NO DIA 29-5-2014 A PAUTA SERÁ COMPOSTA PELOS PROCESSOS REMANESCENTES DO DIA 28-5-2014; 2) - PODERÃO SER CHAMADOS PROCESSOS DA PAUTA EXTRA.,,Inq,2616,73808,N,,DIAS TOFFOLI,,J
29/05/2014,E,TP,Plenário,24371,14,2014,2014-05-29,,14:00,E,1) NO DIA 29-5-2014 A PAUTA SERÁ COMPOSTA PELOS PROCESSOS REMANESCENTES DO DIA 28-5-2014; 2) - PODERÃO SER CHAMADOS PROCESSOS DA PAUTA EXTRA.,,Inq,3109,73759,N,,LUÍS ROBERTO BARROSO,,S
29/05/2014,E,TP,Plenário,24371,14,2014,2014-05-29,,14:00,E,1) NO DIA 29-5-2014 A PAUTA SERÁ COMPOSTA PELOS PROCESSOS REMANESCENTES DO DIA 28-5-2014; 2) - PODERÃO SER CHAMADOS PROCESSOS DA PAUTA EXTRA.,,RE,565048,67113,N,,MARCO AURÉLIO,S,J
29/05/2014,E,TP,Plenário,24371,14,2014,2014-05-29,,14:00,E,1) NO DIA 29-5-2014 A PAUTA SERÁ COMPOSTA PELOS PROCESSOS REMANESCENTES DO DIA 28-5-2014; 2) - PODERÃO SER CHAMADOS PROCESSOS DA PAUTA EXTRA.,,ADI,3341,12229,N,,RICARDO LEWANDOWSKI,,J
03/06/2014,O,1T,Primeira Turma,24449,16,2014,2014-06-03,,14:00,O,,,HC,120902,80241,N,,LUIZ FUX,,J
03/06/2014,O,1T,Primeira Turma,24449,16,2014,2014-06-03,,14:00,O,,,HC,121245,80262,N,,LUIZ FUX,,J
03/06/2014,O,1T,Primeira Turma,24449,16,2014,2014-06-03,,14:00,O,,,HC,121255,80240,N,,LUIZ FUX,,J
03/06/2014,O,1T,Primeira Turma,24449,16,2014,2014-06-03,,14:00,O,,,HC,121379,80263,N,,LUIZ FUX,,J
03/06/2014,O,1T,Primeira Turma,24449,16,2014,2014-06-03,,14:00,O,,,HC,121543,80213,N,,LUIZ FUX,,J
03/06/2014,O,1T,Primeira Turma,24449,16,2014,2014-06-03,,14:00,O,,,HC,121646,80214,N,,LUIZ FUX,,J
03/06/2014,O,1T,Primeira Turma,24449,16,2014,2014-06-03,,14:00,O,,,HC,121877,80296,N,,LUIZ FUX,,J
03/06/2014,O,1T,Primeira Turma,24449,16,2014,2014-06-03,,14:00,O,,,RHC,121528,80215,N,,LUIZ FUX,,J
03/06/2014,O,1T,Primeira Turma,24449,16,2014,2014-06-03,,14:00,O,,AG.REG. NA RECLAMAÇÃO,Rcl,8603,80208,N,,LUIZ FUX,,J
03/06/2014,O,1T,Primeira Turma,24449,16,2014,2014-06-03,,14:00,O,,AG.REG. NA RECLAMAÇÃO,Rcl,16042,80294,N,,LUIZ FUX,,J
03/06/2014,O,1T,Primeira Turma,24449,16,2014,2014-06-03,,14:00,O,,AG.REG. NA RECLAMAÇÃO,Rcl,17395,80207,N,,LUIZ FUX,,J
03/06/2014,O,1T,Primeira Turma,24449,16,2014,2014-06-03,,14:00,O,,,HC,119938,80314,N,,ROSA WEBER,,J
03/06/2014,O,1T,Primeira Turma,24449,16,2014,2014-06-03,,14:00,O,,,HC,121650,80315,N,,ROSA WEBER,,J
03/06/2014,O,1T,Primeira Turma,24449,16,2014,2014-06-03,,14:00,O,,,HC,121717,80298,N,,ROSA WEBER,,J
03/06/2014,O,1T,Primeira Turma,24449,16,2014,2014-06-03,,14:00,O,,,HC,121727,80299,N,,ROSA WEBER,,J
03/06/2014,O,1T,Primeira Turma,24449,16,2014,2014-06-03,,14:00,O,,,HC,118856,78513,N,,MARCO AURÉLIO,,S
03/06/2014,O,1T,Primeira Turma,24449,16,2014,2014-06-03,,14:00,O,,,HC,107456,80394,N,,LUÍS ROBERTO BARROSO,,J
03/06/2014,O,1T,Primeira Turma,24449,16,2014,2014-06-03,,14:00,O,,,HC,115650,80395,N,,LUÍS ROBERTO BARROSO,,J
03/06/2014,O,1T,Primeira Turma,24449,16,2014,2014-06-03,,14:00,O,,,HC,120453,80393,N,,LUÍS ROBERTO BARROSO,,J
03/06/2014,O,1T,Primeira Turma,24449,16,2014,2014-06-03,,14:00,O,,,HC,121500,80278,N,,LUÍS ROBERTO BARROSO,,J
03/06/2014,O,1T,Primeira Turma,24449,16,2014,2014-06-03,,14:00,O,,,HC,121761,80293,N,,LUÍS ROBERTO BARROSO,,J
03/06/2014,O,1T,Primeira Turma,24449,16,2014,2014-06-03,,14:00,O,,,HC,122307,80227,N,,LUÍS ROBERTO BARROSO,,J
03/06/2014,O,2T,Segunda Turma,24529,16,2014,2014-06-03,,14:00,O,,,HC,121763,80383,N,,CÁRMEN LÚCIA,,J
03/06/2014,O,2T,Segunda Turma,24529,16,2014,2014-06-03,,14:00,O,,AG.REG. NO HABEAS CORPUS,HC,122273,80413,N,,CÁRMEN LÚCIA,,J
03/06/2014,O,2T,Segunda Turma,24529,16,2014,2014-06-03,,14:00,O,,AG.REG. NO HABEAS CORPUS,HC,122297,80381,N,,CÁRMEN LÚCIA,,J
03/06/2014,O,2T,Segunda Turma,24529,16,2014,2014-06-03,,14:00,O,,,RHC,121149,80384,N,,CÁRMEN LÚCIA,,J
03/06/2014,O,2T,Segunda Turma,24529,16,2014,2014-06-03,,14:00,O,,,RHC,122002,80382,N,,CÁRMEN LÚCIA,,J
03/06/2014,O,2T,Segunda Turma,24529,16,2014,2014-06-03,,14:00,O,,EMB.DECL. EM MANDADO DE SEGURANÇA,MS,29254,80301,N,,CÁRMEN LÚCIA,,J
03/06/2014,O,2T,Segunda Turma,24529,16,2014,2014-06-03,,14:00,O,,AG.REG. EM MANDADO DE SEGURANÇA,MS,32928,80354,N,,CÁRMEN LÚCIA,,J
03/06/2014,O,2T,Segunda Turma,24529,16,2014,2014-06-03,,14:00,O,,,HC,120321,80273,N,,RICARDO LEWANDOWSKI,,J
03/06/2014,O,2T,Segunda Turma,24529,16,2014,2014-06-03,,14:00,O,,,HC,120433,80274,N,,RICARDO LEWANDOWSKI,,J
03/06/2014,O,2T,Segunda Turma,24529,16,2014,2014-06-03,,14:00,O,,,HC,120829,80275,N,,RICARDO LEWANDOWSKI,,J
03/06/2014,O,2T,Segunda Turma,24529,16,2014,2014-06-03,,14:00,O,,,RHC,120381,78341,N,,RICARDO LEWANDOWSKI,,J
03/06/2014,O,2T,Segunda Turma,24529,16,2014,2014-06-03,,14:00,O,,,RHC,122467,80276,N,,RICARDO LEWANDOWSKI,,J
03/06/2014,O,2T,Segunda Turma,24529,16,2014,2014-06-03,,14:00,O,,,RHC,122617,80277,N,,RICARDO LEWANDOWSKI,,J
03/06/2014,O,2T,Segunda Turma,24529,16,2014,2014-06-03,,14:00,O,,,HC,120624,78736,N,,CÁRMEN LÚCIA,,J
03/06/2014,O,2T,Segunda Turma,24529,16,2014,2014-06-03,,14:00,O,,,HC,115730,80317,N,,GILMAR MENDES,,J
03/06/2014,O,2T,Segunda Turma,24529,16,2014,2014-06-03,,14:00,O,,,RHC,116162,73268,N,,GILMAR MENDES,,S
03/06/2014,O,2T,Segunda Turma,24529,16,2014,2014-06-03,,14:00,O,,,RHC,117110,74331,N,,GILMAR MENDES,,J
03/06/2014,O,2T,Segunda Turma,24529,16,2014,2014-06-03,,14:00,O,,,RHC,117980,80316,N,,GILMAR MENDES,,J
03/06/2014,O,2T,Segunda Turma,24529,16,2014,2014-06-03,,14:00,O,,,RHC,118972,80302,N,,GILMAR MENDES,,J
03/06/2014,O,2T,Segunda Turma,24529,16,2014,2014-06-03,,14:00,O,,,RMS,26575,,,,EROS GRAU,,S
03/06/2014,O,2T,Segunda Turma,24529,16,2014,2014-06-03,,14:00,O,,,HC,119462,80373,N,,TEORI ZAVASCKI,,J
03/06/2014,O,2T,Segunda Turma,24529,16,2014,2014-06-03,,14:00,O,,,HC,119985,80374,N,,TEORI ZAVASCKI,,J
03/06/2014,O,2T,Segunda Turma,24529,16,2014,2014-06-03,,14:00,O,,,HC,120083,80375,N,,TEORI ZAVASCKI,,J
03/06/2014,O,2T,Segunda Turma,24529,16,2014,2014-06-03,,14:00,O,,,HC,122303,80376,N,,TEORI ZAVASCKI,,J
03/06/2014,O,2T,Segunda Turma,24529,16,2014,2014-06-03,,14:00,O,,,RHC,120070,80377,N,,TEORI ZAVASCKI,,J
03/06/2014,O,2T,Segunda Turma,24529,16,2014,2014-06-03,,14:00,O,,AG.REG. EM MANDADO DE SEGURANÇA,MS,32435,79619,N,,CELSO DE MELLO,,S
03/06/2014,O,2T,Segunda Turma,24529,16,2014,2014-06-03,,14:00,O,,QUESTÃO DE ORDEM NO HABEAS CORPUS,HC,90075,80513,N,,EROS GRAU,,J
03/06/2014,O,2T,Segunda Turma,24529,16,2014,2014-06-03,,14:00,O,,QUESTÃO DE ORDEM NO HABEAS CORPUS,HC,92533,80514,N,,JOAQUIM BARBOSA,,J
03/06/2014,O,2T,Segunda Turma,24529,16,2014,2014-06-03,,14:00,O,,AG.REG. NA RECLAMAÇÃO,Rcl,15637,80593,N,,TEORI ZAVASCKI,,J
03/06/2014,O,2T,Segunda Turma,24529,16,2014,2014-06-03,,14:00,O,,AG.REG. NA RECLAMAÇÃO,Rcl,15855,80594,N,,TEORI ZAVASCKI,,J
03/06/2014,O,2T,Segunda Turma,24529,16,2014,2014-06-03,,14:00,O,,AG.REG. NA RECLAMAÇÃO,Rcl,15943,80595,N,,TEORI ZAVASCKI,,J
03/06/2014,O,2T,Segunda Turma,24529,16,2014,2014-06-03,,14:00,O,,EMB.DECL. NOS EMB.DECL. NO AG.REG. NO AGRAVO DE INSTRUMENTO,AI,714266,80596,N,,GILMAR MENDES,,S
04/06/2014,O,TP,Plenário,24549,16,2014,2014-06-04,,14:00,O,1) NO DIA 5-6-2014 A PAUTA SERÁ COMPOSTA PELOS PROCESSOS REMANESCENTES DO DIA 4-6-2014; 2) - PODERÃO SER CHAMADOS PROCESSOS DA PAUTA EXTRA.,,RE,566622,80019,N,,MARCO AURÉLIO,S,S
04/06/2014,O,TP,Plenário,24549,16,2014,2014-06-04,,14:00,O,1) NO DIA 5-6-2014 A PAUTA SERÁ COMPOSTA PELOS PROCESSOS REMANESCENTES DO DIA 4-6-2014; 2) - PODERÃO SER CHAMADOS PROCESSOS DA PAUTA EXTRA.,,ADI,2028,12061,N,,JOAQUIM BARBOSA,,S
04/06/2014,O,TP,Plenário,24549,16,2014,2014-06-04,,14:00,O,1) NO DIA 5-6-2014 A PAUTA SERÁ COMPOSTA PELOS PROCESSOS REMANESCENTES DO DIA 4-6-2014; 2) - PODERÃO SER CHAMADOS PROCESSOS DA PAUTA EXTRA.,,ADI,2036,12060,N,,JOAQUIM BARBOSA,,S
04/06/2014,O,TP,Plenário,24549,16,2014,2014-06-04,,14:00,O,1) NO DIA 5-6-2014 A PAUTA SERÁ COMPOSTA PELOS PROCESSOS REMANESCENTES DO DIA 4-6-2014; 2) - PODERÃO SER CHAMADOS PROCESSOS DA PAUTA EXTRA.,,ADI,2621,12108,N,,JOAQUIM BARBOSA,,S
04/06/2014,O,TP,Plenário,24549,16,2014,2014-06-04,,14:00,O,1) NO DIA 5-6-2014 A PAUTA SERÁ COMPOSTA PELOS PROCESSOS REMANESCENTES DO DIA 4-6-2014; 2) - PODERÃO SER CHAMADOS PROCESSOS DA PAUTA EXTRA.,,ADI,2228,12076,N,,JOAQUIM BARBOSA,,S
05/06/2014,E,TP,Plenário,24550,15,2014,2014-06-05,,14:00,E,1) NO DIA 5-6-2014 A PAUTA SERÁ COMPOSTA PELOS PROCESSOS REMANESCENTES DO DIA 4-6-2014; 2) - PODERÃO SER CHAMADOS PROCESSOS DA PAUTA EXTRA.,,RE,591054,78540,N,,MARCO AURÉLIO,S,S
05/06/2014,E,TP,Plenário,24550,15,2014,2014-06-05,,14:00,E,1) NO DIA 5-6-2014 A PAUTA SERÁ COMPOSTA PELOS PROCESSOS REMANESCENTES DO DIA 4-6-2014; 2) - PODERÃO SER CHAMADOS PROCESSOS DA PAUTA EXTRA.,,RE,600867,61288,N,,JOAQUIM BARBOSA,S,S
05/06/2014,E,TP,Plenário,24550,15,2014,2014-06-05,,14:00,E,1) NO DIA 5-6-2014 A PAUTA SERÁ COMPOSTA PELOS PROCESSOS REMANESCENTES DO DIA 4-6-2014; 2) - PODERÃO SER CHAMADOS PROCESSOS DA PAUTA EXTRA.,,RE,599176,61287,N,,JOAQUIM BARBOSA,S,J
05/06/2014,E,TP,Plenário,24550,15,2014,2014-06-05,,14:00,E,1) NO DIA 5-6-2014 A PAUTA SERÁ COMPOSTA PELOS PROCESSOS REMANESCENTES DO DIA 4-6-2014; 2) - PODERÃO SER CHAMADOS PROCESSOS DA PAUTA EXTRA.,,MI,960,12414,N,,MARCO AURÉLIO,,J
05/06/2014,E,TP,Plenário,24550,15,2014,2014-06-05,,14:00,E,1) NO DIA 5-6-2014 A PAUTA SERÁ COMPOSTA PELOS PROCESSOS REMANESCENTES DO DIA 4-6-2014; 2) - PODERÃO SER CHAMADOS PROCESSOS DA PAUTA EXTRA.,,MI,1017,12415,N,,MARCO AURÉLIO,,J
05/06/2014,E,TP,Plenário,24550,15,2014,2014-06-05,,14:00,E,1) NO DIA 5-6-2014 A PAUTA SERÁ COMPOSTA PELOS PROCESSOS REMANESCENTES DO DIA 4-6-2014; 2) - PODERÃO SER CHAMADOS PROCESSOS DA PAUTA EXTRA.,,MI,2058,12448,N,,MARCO AURÉLIO,,J
05/06/2014,E,TP,Plenário,24550,15,2014,2014-06-05,,14:00,E,1) NO DIA 5-6-2014 A PAUTA SERÁ COMPOSTA PELOS PROCESSOS REMANESCENTES DO DIA 4-6-2014; 2) - PODERÃO SER CHAMADOS PROCESSOS DA PAUTA EXTRA.,AG.REG. NA AÇÃO PENAL,AP,639,79798,N,,CÁRMEN LÚCIA,,J
05/06/2014,E,TP,Plenário,24550,15,2014,2014-06-05,,14:00,E,1) NO DIA 5-6-2014 A PAUTA SERÁ COMPOSTA PELOS PROCESSOS REMANESCENTES DO DIA 4-6-2014; 2) - PODERÃO SER CHAMADOS PROCESSOS DA PAUTA EXTRA.,AG.REG. NA AÇÃO PENAL,AP,641,79758,N,,CÁRMEN LÚCIA,,J
05/06/2014,E,TP,Plenário,24550,15,2014,2014-06-05,,14:00,E,1) NO DIA 5-6-2014 A PAUTA SERÁ COMPOSTA PELOS PROCESSOS REMANESCENTES DO DIA 4-6-2014; 2) - PODERÃO SER CHAMADOS PROCESSOS DA PAUTA EXTRA.,AG.REG. NA AÇÃO PENAL,AP,640,79753,N,,CÁRMEN LÚCIA,,J
05/06/2014,E,TP,Plenário,24550,15,2014,2014-06-05,,14:00,E,1) NO DIA 5-6-2014 A PAUTA SERÁ COMPOSTA PELOS PROCESSOS REMANESCENTES DO DIA 4-6-2014; 2) - PODERÃO SER CHAMADOS PROCESSOS DA PAUTA EXTRA.,SEGUNDO AG.REG. NA AÇÃO PENAL,AP,640,79754,N,,CÁRMEN LÚCIA,,J
05/06/2014,E,TP,Plenário,24550,15,2014,2014-06-05,,14:00,E,1) NO DIA 5-6-2014 A PAUTA SERÁ COMPOSTA PELOS PROCESSOS REMANESCENTES DO DIA 4-6-2014; 2) - PODERÃO SER CHAMADOS PROCESSOS DA PAUTA EXTRA.,QUARTO AG.REG. NA AÇÃO PENAL,AP,640,79756,N,,CÁRMEN LÚCIA,,J
05/06/2014,E,TP,Plenário,24550,15,2014,2014-06-05,,14:00,E,1) NO DIA 5-6-2014 A PAUTA SERÁ COMPOSTA PELOS PROCESSOS REMANESCENTES DO DIA 4-6-2014; 2) - PODERÃO SER CHAMADOS PROCESSOS DA PAUTA EXTRA.,QUINTO AG.REG. NA AÇÃO PENAL,AP,640,79757,N,,CÁRMEN LÚCIA,,J
05/06/2014,E,TP,Plenário,24550,15,2014,2014-06-05,,14:00,E,1) NO DIA 5-6-2014 A PAUTA SERÁ COMPOSTA PELOS PROCESSOS REMANESCENTES DO DIA 4-6-2014; 2) - PODERÃO SER CHAMADOS PROCESSOS DA PAUTA EXTRA.,TERCEIRO AG.REG. NA AÇÃO PENAL,AP,640,79755,N,,CÁRMEN LÚCIA,,J
05/06/2014,E,TP,Plenário,24550,15,2014,2014-06-05,,14:00,E,1) NO DIA 5-6-2014 A PAUTA SERÁ COMPOSTA PELOS PROCESSOS REMANESCENTES DO DIA 4-6-2014; 2) - PODERÃO SER CHAMADOS PROCESSOS DA PAUTA EXTRA.,EMB.INFR. NO AG.REG. NOS EMB.DIV. NO AG.REG. NO AGRAVO DE INSTRUMENTO,AI,854433,79759,N,,CÁRMEN LÚCIA,,J
05/06/2014,E,TP,Plenário,24550,15,2014,2014-06-05,,14:00,E,1) NO DIA 5-6-2014 A PAUTA SERÁ COMPOSTA PELOS PROCESSOS REMANESCENTES DO DIA 4-6-2014; 2) - PODERÃO SER CHAMADOS PROCESSOS DA PAUTA EXTRA.,AG.REG. NOS EMB.DIV. NOS EMB.DECL. NOS EMB.DECL. NO RECURSO EXTRAORDINÁRIO,RE,267817,80533,N,,TEORI ZAVASCKI,,J
10/06/2014,O,1T,Primeira Turma,24469,17,2014,2014-06-10,,14:00,O,,,HC,107979,68072,N,,MARCO AURÉLIO,,J
10/06/2014,O,1T,Primeira Turma,24469,17,2014,2014-06-10,,14:00,O,,,HC,115367,80356,N,,MARCO AURÉLIO,,J
10/06/2014,O,1T,Primeira Turma,24469,17,2014,2014-06-10,,14:00,O,,,HC,116759,80355,N,,MARCO AURÉLIO,,J
10/06/2014,O,1T,Primeira Turma,24469,17,2014,2014-06-10,,14:00,O,,,HC,118386,80357,N,,MARCO AURÉLIO,,J
10/06/2014,O,1T,Primeira Turma,24469,17,2014,2014-06-10,,14:00,O,,,HC,118856,78513,N,,MARCO AURÉLIO,,J
10/06/2014,O,1T,Primeira Turma,24469,17,2014,2014-06-10,,14:00,O,,,HC,119512,80358,N,,MARCO AURÉLIO,,J
10/06/2014,O,1T,Primeira Turma,24469,17,2014,2014-06-10,,14:00,O,,,RE,230536,56546,N,,MARCO AURÉLIO,,J
10/06/2014,O,1T,Primeira Turma,24469,17,2014,2014-06-10,,14:00,O,,,HC,121043,80081,N,,DIAS TOFFOLI,,J
10/06/2014,O,1T,Primeira Turma,24469,17,2014,2014-06-10,,14:00,O,,,HC,122311,80216,N,,DIAS TOFFOLI,,J
10/06/2014,O,1T,Primeira Turma,24469,17,2014,2014-06-10,,14:00,O,,,HC,122429,80494,N,,DIAS TOFFOLI,,J
10/06/2014,O,1T,Primeira Turma,24469,17,2014,2014-06-10,,14:00,O,,,RHC,121398,80496,N,,DIAS TOFFOLI,,J
10/06/2014,O,1T,Primeira Turma,24469,17,2014,2014-06-10,,14:00,O,,,RHC,121399,80495,N,,DIAS TOFFOLI,,J
10/06/2014,O,1T,Primeira Turma,24469,17,2014,2014-06-10,,14:00,O,,,HC,120178,80554,N,,LUIZ FUX,,J
10/06/2014,O,1T,Primeira Turma,24469,17,2014,2014-06-10,,14:00,O,,,HC,119997,80313,N,,LUIZ FUX,,J
10/06/2014,O,1T,Primeira Turma,24469,17,2014,2014-06-10,,14:00,O,,,HC,121860,80624,N,,LUIZ FUX,,J
10/06/2014,O,1T,Primeira Turma,24469,17,2014,2014-06-10,,14:00,O,,,HC,122053,80557,N,,LUIZ FUX,,J
10/06/2014,O,1T,Primeira Turma,24469,17,2014,2014-06-10,,14:00,O,,,HC,122090,80696,N,,LUIZ FUX,,J
10/06/2014,O,1T,Primeira Turma,24469,17,2014,2014-06-10,,14:00,O,,,HC,122235,80623,N,,LUIZ FUX,,J
10/06/2014,O,1T,Primeira Turma,24469,17,2014,2014-06-10,,14:00,O,,,HC,122310,80574,N,,LUIZ FUX,,J
10/06/2014,O,1T,Primeira Turma,24469,17,2014,2014-06-10,,14:00,O,,,HC,122571,80553,N,,LUIZ FUX,,J
10/06/2014,O,1T,Primeira Turma,24469,17,2014,2014-06-10,,14:00,O,,,HC,119658,80633,N,,ROSA WEBER,,J
10/06/2014,O,1T,Primeira Turma,24469,17,2014,2014-06-10,,14:00,O,,,HC,120655,80625,N,,ROSA WEBER,,J
10/06/2014,O,1T,Primeira Turma,24469,17,2014,2014-06-10,,14:00,O,,,HC,120711,80613,N,,ROSA WEBER,,J
10/06/2014,O,1T,Primeira Turma,24469,17,2014,2014-06-10,,14:00,O,,,RHC,121495,80558,N,,ROSA WEBER,,J
10/06/2014,O,1T,Primeira Turma,24469,17,2014,2014-06-10,,14:00,O,,,HC,106534,80719,N,,LUÍS ROBERTO BARROSO,,J
10/06/2014,O,1T,Primeira Turma,24469,17,2014,2014-06-10,,14:00,O,,,HC,113203,80718,N,,LUÍS ROBERTO BARROSO,,J
10/06/2014,O,1T,Primeira Turma,24469,17,2014,2014-06-10,,14:00,O,,,HC,122230,80720,N,,LUÍS ROBERTO BARROSO,,J
10/06/2014,O,1T,Primeira Turma,24469,17,2014,2014-06-10,,14:00,O,,,HC,122572,80721,N,,LUÍS ROBERTO BARROSO,,J
10/06/2014,O,1T,Primeira Turma,24469,17,2014,2014-06-10,,14:00,O,,,RHC,121750,80722,N,,LUÍS ROBERTO BARROSO,,J
10/06/2014,O,1T,Primeira Turma,24469,17,2014,2014-06-10,,14:00,O,,AG.REG. NO INQUÉRITO,Inq,3777,80597,N,,LUÍS ROBERTO BARROSO,,J
