data,sessao_tipo,colegiado,colegiado_desc,sessao_id,sessao_numero,sessao_ano,sessao_data_inicio,sessao_data_fim,sessao_hora_inicio,sessao_tipo,sessao_obs,lista_tipo,lista_desc,lista_ministro,lista_min_id,lista_min_desc,lista_min_ordem,lista_min_qtd
23/06/2015,O,1T,Primeira Turma,28289,17,2015,2015-06-23,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUIZ FUX,31831,LISTA1,28,43
23/06/2015,O,1T,Primeira Turma,28289,17,2015,2015-06-23,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUIZ FUX,31832,LISTA2,29,6
23/06/2015,O,1T,Primeira Turma,28289,17,2015,2015-06-23,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUIZ FUX,31851,LISTA3,30,17
23/06/2015,O,1T,Primeira Turma,28289,17,2015,2015-06-23,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUIZ FUX,31833,LISTA4,31,4
23/06/2015,O,1T,Primeira Turma,28289,17,2015,2015-06-23,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUIZ FUX,31834,LISTA5,32,3
23/06/2015,O,1T,Primeira Turma,28289,17,2015,2015-06-23,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUIZ FUX,31852,LISTA6,33,2
23/06/2015,O,1T,Primeira Turma,28289,17,2015,2015-06-23,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUIZ FUX,31835,LISTA7,34,10
23/06/2015,O,1T,Primeira Turma,28289,17,2015,2015-06-23,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUIZ FUX,31836,LISTA8,35,7
23/06/2015,O,1T,Primeira Turma,28289,17,2015,2015-06-23,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUIZ FUX,31837,LISTA9,36,2
23/06/2015,O,1T,Primeira Turma,28289,17,2015,2015-06-23,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUIZ FUX,31853,LISTA10,37,1
23/06/2015,O,1T,Primeira Turma,28289,17,2015,2015-06-23,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUIZ FUX,31854,LISTA11,38,1
23/06/2015,O,1T,Primeira Turma,28289,17,2015,2015-06-23,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",ROSA WEBER,31796,LISTA1,25,49
23/06/2015,O,1T,Primeira Turma,28289,17,2015,2015-06-23,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",ROSA WEBER,31813,LISTA2,26,8
23/06/2015,O,1T,Primeira Turma,28289,17,2015,2015-06-23,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",ROSA WEBER,31814,LISTA3,27,2
23/06/2015,O,1T,Primeira Turma,28289,17,2015,2015-06-23,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUÍS ROBERTO BARROSO,31774,LISTA1,1,56
23/06/2015,O,1T,Primeira Turma,28289,17,2015,2015-06-23,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUÍS ROBERTO BARROSO,31775,LISTA2,2,9
23/06/2015,O,1T,Primeira Turma,28289,17,2015,2015-06-23,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUÍS ROBERTO BARROSO,31791,LISTA3,3,3
23/06/2015,O,1T,Primeira Turma,28289,17,2015,2015-06-23,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUÍS ROBERTO BARROSO,31792,LISTA4,4,1
23/06/2015,O,1T,Primeira Turma,28289,17,2015,2015-06-23,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUÍS ROBERTO BARROSO,31776,LISTA5,5,1
23/06/2015,O,1T,Primeira Turma,28289,17,2015,2015-06-23,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUÍS ROBERTO BARROSO,31777,LISTA6,6,19
23/06/2015,O,1T,Primeira Turma,28289,17,2015,2015-06-23,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUÍS ROBERTO BARROSO,31793,LISTA7,7,1
23/06/2015,O,1T,Primeira Turma,28289,17,2015,2015-06-23,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUÍS ROBERTO BARROSO,31778,LISTA8,8,2
23/06/2015,O,1T,Primeira Turma,28289,17,2015,2015-06-23,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUÍS ROBERTO BARROSO,31779,LISTA9,9,2
23/06/2015,O,1T,Primeira Turma,28289,17,2015,2015-06-23,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUÍS ROBERTO BARROSO,31794,LISTA10,10,11
23/06/2015,O,1T,Primeira Turma,28289,17,2015,2015-06-23,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUÍS ROBERTO BARROSO,31780,LISTA11,11,4
23/06/2015,O,1T,Primeira Turma,28289,17,2015,2015-06-23,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUÍS ROBERTO BARROSO,31781,LISTA12,12,6
23/06/2015,O,1T,Primeira Turma,28289,17,2015,2015-06-23,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUÍS ROBERTO BARROSO,31782,LISTA13,13,1
23/06/2015,O,1T,Primeira Turma,28289,17,2015,2015-06-23,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUÍS ROBERTO BARROSO,31795,LISTA14,14,1
23/06/2015,O,2T,Segunda Turma,28310,17,2015,2015-06-23,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",GILMAR MENDES,31839,LISTA1,13,21
23/06/2015,O,2T,Segunda Turma,28310,17,2015,2015-06-23,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",GILMAR MENDES,31872,LISTA2,14,2
23/06/2015,O,2T,Segunda Turma,28310,17,2015,2015-06-23,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",GILMAR MENDES,31873,LISTA3,15,10
23/06/2015,O,2T,Segunda Turma,28310,17,2015,2015-06-23,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",GILMAR MENDES,31874,LISTA4,16,1
23/06/2015,O,2T,Segunda Turma,28310,17,2015,2015-06-23,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",GILMAR MENDES,31875,LISTA5,17,5
23/06/2015,O,2T,Segunda Turma,28310,17,2015,2015-06-23,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",GILMAR MENDES,31876,LISTA6,18,1
23/06/2015,O,2T,Segunda Turma,28310,17,2015,2015-06-23,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",GILMAR MENDES,31877,LISTA7,19,4
23/06/2015,O,2T,Segunda Turma,28310,17,2015,2015-06-23,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",CÁRMEN LÚCIA,31840,LISTA1,20,72
23/06/2015,O,2T,Segunda Turma,28310,17,2015,2015-06-23,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",CÁRMEN LÚCIA,31841,LISTA2,21,4
23/06/2015,O,2T,Segunda Turma,28310,17,2015,2015-06-23,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",CÁRMEN LÚCIA,31842,LISTA3,22,18
23/06/2015,O,2T,Segunda Turma,28310,17,2015,2015-06-23,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",CÁRMEN LÚCIA,31843,LISTA4,23,4
23/06/2015,O,2T,Segunda Turma,28310,17,2015,2015-06-23,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",CÁRMEN LÚCIA,31844,LISTA5,24,1
23/06/2015,O,2T,Segunda Turma,28310,17,2015,2015-06-23,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",CÁRMEN LÚCIA,31845,LISTA6,25,1
23/06/2015,O,2T,Segunda Turma,28310,17,2015,2015-06-23,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",CÁRMEN LÚCIA,31846,LISTA7,26,1
23/06/2015,O,2T,Segunda Turma,28310,17,2015,2015-06-23,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",CÁRMEN LÚCIA,31847,LISTA8,27,5
23/06/2015,O,2T,Segunda Turma,28310,17,2015,2015-06-23,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",CÁRMEN LÚCIA,31848,LISTA9,28,1
23/06/2015,O,2T,Segunda Turma,28310,17,2015,2015-06-23,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",CÁRMEN LÚCIA,31849,LISTA10,29,2
23/06/2015,O,2T,Segunda Turma,28310,17,2015,2015-06-23,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",CÁRMEN LÚCIA,31850,LISTA11,30,1
23/06/2015,O,2T,Segunda Turma,28310,17,2015,2015-06-23,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",CÁRMEN LÚCIA,31891,LISTA12,31,1
23/06/2015,O,2T,Segunda Turma,28310,17,2015,2015-06-23,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",CÁRMEN LÚCIA,31892,LISTA13,32,1
23/06/2015,O,2T,Segunda Turma,28310,17,2015,2015-06-23,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",TEORI ZAVASCKI,31797,LISTA1,1,28
23/06/2015,O,2T,Segunda Turma,28310,17,2015,2015-06-23,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",TEORI ZAVASCKI,31798,LISTA2,2,22
23/06/2015,O,2T,Segunda Turma,28310,17,2015,2015-06-23,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",TEORI ZAVASCKI,31799,LISTA3,3,7
23/06/2015,O,2T,Segunda Turma,28310,17,2015,2015-06-23,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",TEORI ZAVASCKI,31800,LISTA4,4,11
23/06/2015,O,2T,Segunda Turma,28310,17,2015,2015-06-23,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",TEORI ZAVASCKI,31801,LISTA5,5,3
23/06/2015,O,2T,Segunda Turma,28310,17,2015,2015-06-23,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",TEORI ZAVASCKI,31802,LISTA6,6,15
23/06/2015,O,2T,Segunda Turma,28310,17,2015,2015-06-23,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",TEORI ZAVASCKI,31803,LISTA7,7,1
23/06/2015,O,2T,Segunda Turma,28310,17,2015,2015-06-23,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",TEORI ZAVASCKI,31804,LISTA8,8,1
23/06/2015,O,2T,Segunda Turma,28310,17,2015,2015-06-23,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",TEORI ZAVASCKI,31805,LISTA9,9,1
23/06/2015,O,2T,Segunda Turma,28310,17,2015,2015-06-23,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",TEORI ZAVASCKI,31806,LISTA10,10,1
23/06/2015,O,2T,Segunda Turma,28310,17,2015,2015-06-23,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",TEORI ZAVASCKI,31807,LISTA11,11,1
23/06/2015,O,2T,Segunda Turma,28310,17,2015,2015-06-23,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",TEORI ZAVASCKI,31808,LISTA12,12,1
30/06/2015,O,1T,Primeira Turma,28369,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",MARCO AURÉLIO,31991,LISTA1,16,6
30/06/2015,O,1T,Primeira Turma,28369,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",MARCO AURÉLIO,31992,LISTA2,17,4
30/06/2015,O,1T,Primeira Turma,28369,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",MARCO AURÉLIO,31993,LISTA3,18,3
30/06/2015,O,1T,Primeira Turma,28369,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",MARCO AURÉLIO,31994,LISTA4,19,10
30/06/2015,O,1T,Primeira Turma,28369,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",MARCO AURÉLIO,31995,LISTA5,20,6
30/06/2015,O,1T,Primeira Turma,28369,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",MARCO AURÉLIO,31996,LISTA6,21,2
30/06/2015,O,1T,Primeira Turma,28369,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",MARCO AURÉLIO,31997,LISTA7,22,4
30/06/2015,O,1T,Primeira Turma,28369,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",MARCO AURÉLIO,31998,LISTA8,23,2
30/06/2015,O,1T,Primeira Turma,28369,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUIZ FUX,31976,LISTA1,1,24
30/06/2015,O,1T,Primeira Turma,28369,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUIZ FUX,31977,LISTA2,2,1
30/06/2015,O,1T,Primeira Turma,28369,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUIZ FUX,31957,LISTA3,3,4
30/06/2015,O,1T,Primeira Turma,28369,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUIZ FUX,31978,LISTA4,4,4
30/06/2015,O,1T,Primeira Turma,28369,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUIZ FUX,31959,LISTA5,5,3
30/06/2015,O,1T,Primeira Turma,28369,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUIZ FUX,31962,LISTA6,6,3
30/06/2015,O,1T,Primeira Turma,28369,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUIZ FUX,31963,LISTA7,7,3
30/06/2015,O,1T,Primeira Turma,28369,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUIZ FUX,31964,LISTA8,8,1
30/06/2015,O,1T,Primeira Turma,28369,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUIZ FUX,31966,LISTA9,9,1
30/06/2015,O,1T,Primeira Turma,28369,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUIZ FUX,31967,LISTA10,12,1
30/06/2015,O,1T,Primeira Turma,28369,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUIZ FUX,31968,LISTA11,13,1
30/06/2015,O,1T,Primeira Turma,28369,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUIZ FUX,31969,LISTA12,14,1
30/06/2015,O,1T,Primeira Turma,28369,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUIZ FUX,31970,LISTA13,15,1
30/06/2015,O,1T,Primeira Turma,28369,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",ROSA WEBER,31983,LISTA1,24,63
30/06/2015,O,1T,Primeira Turma,28369,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",ROSA WEBER,31984,LISTA2,25,1
30/06/2015,O,1T,Primeira Turma,28369,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",ROSA WEBER,31985,LISTA3,26,8
30/06/2015,O,1T,Primeira Turma,28369,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",ROSA WEBER,31999,LISTA4,27,4
30/06/2015,O,1T,Primeira Turma,28369,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",ROSA WEBER,32000,LISTA5,28,4
30/06/2015,O,1T,Primeira Turma,28369,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUÍS ROBERTO BARROSO,31965,LISTA1,9,3
30/06/2015,O,1T,Primeira Turma,28369,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUÍS ROBERTO BARROSO,31979,LISTA2,10,1
30/06/2015,O,1T,Primeira Turma,28369,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUÍS ROBERTO BARROSO,31980,LISTA3,11,1
30/06/2015,O,2T,Segunda Turma,28389,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",CÁRMEN LÚCIA,32051,LISTA1,35,13
30/06/2015,O,2T,Segunda Turma,28389,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",CÁRMEN LÚCIA,32026,LISTA2,36,4
30/06/2015,O,2T,Segunda Turma,28389,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",CÁRMEN LÚCIA,32052,LISTA3,37,2
30/06/2015,O,2T,Segunda Turma,28389,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",CÁRMEN LÚCIA,32053,LISTA4,38,2
30/06/2015,O,2T,Segunda Turma,28389,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",CÁRMEN LÚCIA,32054,LISTA5,39,1
30/06/2015,O,2T,Segunda Turma,28389,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",DIAS TOFFOLI,32011,LISTA1,12,58
30/06/2015,O,2T,Segunda Turma,28389,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",DIAS TOFFOLI,32012,LISTA2,13,13
30/06/2015,O,2T,Segunda Turma,28389,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",DIAS TOFFOLI,32013,LISTA3,14,7
30/06/2015,O,2T,Segunda Turma,28389,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",DIAS TOFFOLI,32014,LISTA4,15,2
30/06/2015,O,2T,Segunda Turma,28389,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",DIAS TOFFOLI,32015,LISTA5,16,1
30/06/2015,O,2T,Segunda Turma,28389,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",DIAS TOFFOLI,32016,LISTA6,17,1
30/06/2015,O,2T,Segunda Turma,28389,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",DIAS TOFFOLI,32031,LISTA7,18,2
30/06/2015,O,2T,Segunda Turma,28389,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",DIAS TOFFOLI,32017,LISTA8,19,1
30/06/2015,O,2T,Segunda Turma,28389,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",DIAS TOFFOLI,32032,LISTA9,20,15
30/06/2015,O,2T,Segunda Turma,28389,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",DIAS TOFFOLI,32018,LISTA10,21,2
30/06/2015,O,2T,Segunda Turma,28389,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",DIAS TOFFOLI,32019,LISTA11,22,1
30/06/2015,O,2T,Segunda Turma,28389,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",DIAS TOFFOLI,32033,LISTA12,23,2
30/06/2015,O,2T,Segunda Turma,28389,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",DIAS TOFFOLI,32020,LISTA14,25,1
30/06/2015,O,2T,Segunda Turma,28389,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",DIAS TOFFOLI,32023,LISTA15,29,17
30/06/2015,O,2T,Segunda Turma,28389,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",DIAS TOFFOLI,32038,LISTA16,30,3
30/06/2015,O,2T,Segunda Turma,28389,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",DIAS TOFFOLI,32024,LISTA17,31,3
30/06/2015,O,2T,Segunda Turma,28389,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",DIAS TOFFOLI,32025,LISTA18,32,3
30/06/2015,O,2T,Segunda Turma,28389,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",DIAS TOFFOLI,32039,LISTA19,33,1
30/06/2015,O,2T,Segunda Turma,28389,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",DIAS TOFFOLI,32040,LISTA20,34,1
30/06/2015,O,2T,Segunda Turma,28389,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",DIAS TOFFOLI,32027,LISTA21,40,1
30/06/2015,O,2T,Segunda Turma,28389,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",DIAS TOFFOLI,32055,LISTA22,41,7
30/06/2015,O,2T,Segunda Turma,28389,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",DIAS TOFFOLI,32056,LISTA23,42,1
30/06/2015,O,2T,Segunda Turma,28389,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",DIAS TOFFOLI,32057,LISTA24,43,1
30/06/2015,O,2T,Segunda Turma,28389,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",DIAS TOFFOLI,32058,LISTA25,44,3
30/06/2015,O,2T,Segunda Turma,28389,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",TEORI ZAVASCKI,31951,LISTA1,1,12
30/06/2015,O,2T,Segunda Turma,28389,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",TEORI ZAVASCKI,31952,LISTA2,2,4
30/06/2015,O,2T,Segunda Turma,28389,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",TEORI ZAVASCKI,31953,LISTA3,3,1
30/06/2015,O,2T,Segunda Turma,28389,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",TEORI ZAVASCKI,31971,LISTA4,4,2
30/06/2015,O,2T,Segunda Turma,28389,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",TEORI ZAVASCKI,31954,LISTA5,5,2
30/06/2015,O,2T,Segunda Turma,28389,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",TEORI ZAVASCKI,31972,LISTA8,8,1
30/06/2015,O,2T,Segunda Turma,28389,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",TEORI ZAVASCKI,31973,LISTA9,9,1
30/06/2015,O,2T,Segunda Turma,28389,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",TEORI ZAVASCKI,31974,LISTA10,10,2
30/06/2015,O,2T,Segunda Turma,28389,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",TEORI ZAVASCKI,31975,LISTA11,11,3
30/06/2015,O,2T,Segunda Turma,28389,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",TEORI ZAVASCKI,32037,LISTA12,26,1
30/06/2015,O,2T,Segunda Turma,28389,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",TEORI ZAVASCKI,32021,LISTA13,27,1
30/06/2015,O,2T,Segunda Turma,28389,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",TEORI ZAVASCKI,32022,LISTA14,28,1
30/06/2015,O,2T,Segunda Turma,28389,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",TEORI ZAVASCKI,32028,LISTA15,45,1
30/06/2015,O,2T,Segunda Turma,28389,18,2015,2015-06-30,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",TEORI ZAVASCKI,32029,LISTA16,46,1
01/07/2015,E,TP,Plenário,28429,21,2016,2015-07-01,,10:00,E,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",MINISTRO PRESIDENTE,31902,LISTA1,8,7
01/07/2015,E,TP,Plenário,28429,21,2016,2015-07-01,,10:00,E,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",MINISTRO PRESIDENTE,31903,LISTA2,9,30
01/07/2015,E,TP,Plenário,28429,21,2016,2015-07-01,,10:00,E,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",MINISTRO PRESIDENTE,31904,LISTA3,10,6
01/07/2015,E,TP,Plenário,28429,21,2016,2015-07-01,,10:00,E,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",MINISTRO PRESIDENTE,31905,LISTA4,11,5
01/07/2015,E,TP,Plenário,28429,21,2016,2015-07-01,,10:00,E,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",MINISTRO PRESIDENTE,31911,LISTA5,12,10
01/07/2015,E,TP,Plenário,28429,21,2016,2015-07-01,,10:00,E,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",MINISTRO PRESIDENTE,31912,LISTA6,13,5
01/07/2015,E,TP,Plenário,28429,21,2016,2015-07-01,,10:00,E,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",MINISTRO PRESIDENTE,31906,LISTA7,14,12
