dados,data,tipo,colegiados
"{""data"":""13/07/2014"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",13/07/2014,PRESENCIAL,[]}
"{""data"":""14/07/2014"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",14/07/2014,PRESENCIAL,[]}
"{""data"":""19/07/2014"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",19/07/2014,PRESENCIAL,[]}
"{""data"":""20/07/2014"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",20/07/2014,PRESENCIAL,[]}
"{""data"":""21/07/2014"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",21/07/2014,PRESENCIAL,[]}
"{""data"":""26/07/2014"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",26/07/2014,PRESENCIAL,[]}
"{""data"":""27/07/2014"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",27/07/2014,PRESENCIAL,[]}
"{""data"":""28/07/2014"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",28/07/2014,PRESENCIAL,[]}
"{""data"":""02/08/2014"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",02/08/2014,PRESENCIAL,[]}
"{""data"":""03/08/2014"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",03/08/2014,PRESENCIAL,[]}
"{""data"":""04/08/2014"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",04/08/2014,PRESENCIAL,[]}
"{""data"":""09/08/2014"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",09/08/2014,PRESENCIAL,[]}
"{""data"":""11/08/2014"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",11/08/2014,PRESENCIAL,[]}
"{""data"":""16/08/2014"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",16/08/2014,PRESENCIAL,[]}
"{""data"":""17/08/2014"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",17/08/2014,PRESENCIAL,[]}
"{""data"":""18/08/2014"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",18/08/2014,PRESENCIAL,[]}
"{""data"":""23/08/2014"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",23/08/2014,PRESENCIAL,[]}
"{""data"":""24/08/2014"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",24/08/2014,PRESENCIAL,[]}
"{""data"":""25/08/2014"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",25/08/2014,PRESENCIAL,[]}
"{""data"":""30/08/2014"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",30/08/2014,PRESENCIAL,[]}
"{""data"":""01/09/2014"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",01/09/2014,PRESENCIAL,[]}
"{""data"":""07/09/2014"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",07/09/2014,PRESENCIAL,[]}
"{""data"":""08/09/2014"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",08/09/2014,PRESENCIAL,[]}
"{""data"":""14/09/2014"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",14/09/2014,PRESENCIAL,[]}
"{""data"":""15/09/2014"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",15/09/2014,PRESENCIAL,[]}
"{""data"":""21/09/2014"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",21/09/2014,PRESENCIAL,[]}
"{""data"":""22/09/2014"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",22/09/2014,PRESENCIAL,[]}
"{""data"":""28/09/2014"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",28/09/2014,PRESENCIAL,[]}
"{""data"":""29/09/2014"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",29/09/2014,PRESENCIAL,[]}
"{""data"":""04/10/2014"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",04/10/2014,PRESENCIAL,[]}
"{""data"":""05/10/2014"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",05/10/2014,PRESENCIAL,[]}
"{""data"":""06/10/2014"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",06/10/2014,PRESENCIAL,[]}
"{""data"":""11/10/2014"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",11/10/2014,PRESENCIAL,[]}
"{""data"":""12/10/2014"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",12/10/2014,PRESENCIAL,[]}
"{""data"":""13/10/2014"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",13/10/2014,PRESENCIAL,[]}
"{""data"":""18/10/2014"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",18/10/2014,PRESENCIAL,[]}
"{""data"":""19/10/2014"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",19/10/2014,PRESENCIAL,[]}
"{""data"":""20/10/2014"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",20/10/2014,PRESENCIAL,[]}
"{""data"":""25/10/2014"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",25/10/2014,PRESENCIAL,[]}
"{""data"":""26/10/2014"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",26/10/2014,PRESENCIAL,[]}
"{""data"":""27/10/2014"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",27/10/2014,PRESENCIAL,[]}
"{""data"":""02/11/2014"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",02/11/2014,PRESENCIAL,[]}
"{""data"":""03/11/2014"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",03/11/2014,PRESENCIAL,[]}
"{""data"":""09/11/2014"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",09/11/2014,PRESENCIAL,[]}
"{""data"":""10/11/2014"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",10/11/2014,PRESENCIAL,[]}
"{""data"":""16/11/2014"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",16/11/2014,PRESENCIAL,[]}
"{""data"":""17/11/2014"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",17/11/2014,PRESENCIAL,[]}
"{""data"":""05/01/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",05/01/2013,PRESENCIAL,[]}
"{""data"":""06/01/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",06/01/2013,PRESENCIAL,[]}
"{""data"":""07/01/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",07/01/2013,PRESENCIAL,[]}
"{""data"":""19/01/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",19/01/2013,PRESENCIAL,[]}
"{""data"":""20/01/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",20/01/2013,PRESENCIAL,[]}
"{""data"":""21/01/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",21/01/2013,PRESENCIAL,[]}
"{""data"":""26/01/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",26/01/2013,PRESENCIAL,[]}
"{""data"":""27/01/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",27/01/2013,PRESENCIAL,[]}
"{""data"":""28/01/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",28/01/2013,PRESENCIAL,[]}
"{""data"":""12/02/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",12/02/2013,PRESENCIAL,[]}
"{""data"":""13/02/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",13/02/2013,PRESENCIAL,[]}
"{""data"":""14/02/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",14/02/2013,PRESENCIAL,[]}
"{""data"":""02/03/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",02/03/2013,PRESENCIAL,[]}
"{""data"":""03/03/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",03/03/2013,PRESENCIAL,[]}
"{""data"":""04/03/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",04/03/2013,PRESENCIAL,[]}
"{""data"":""09/03/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",09/03/2013,PRESENCIAL,[]}
"{""data"":""10/03/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",10/03/2013,PRESENCIAL,[]}
"{""data"":""11/03/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",11/03/2013,PRESENCIAL,[]}
"{""data"":""16/03/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",16/03/2013,PRESENCIAL,[]}
"{""data"":""17/03/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",17/03/2013,PRESENCIAL,[]}
"{""data"":""18/03/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",18/03/2013,PRESENCIAL,[]}
"{""data"":""23/03/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",23/03/2013,PRESENCIAL,[]}
"{""data"":""24/03/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",24/03/2013,PRESENCIAL,[]}
"{""data"":""25/03/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",25/03/2013,PRESENCIAL,[]}
"{""data"":""07/04/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",07/04/2013,PRESENCIAL,[]}
"{""data"":""08/04/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",08/04/2013,PRESENCIAL,[]}
"{""data"":""14/04/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",14/04/2013,PRESENCIAL,[]}
"{""data"":""15/04/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",15/04/2013,PRESENCIAL,[]}
"{""data"":""21/04/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",21/04/2013,PRESENCIAL,[]}
"{""data"":""22/04/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",22/04/2013,PRESENCIAL,[]}
"{""data"":""28/04/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",28/04/2013,PRESENCIAL,[]}
"{""data"":""29/04/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",29/04/2013,PRESENCIAL,[]}
"{""data"":""04/05/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",04/05/2013,PRESENCIAL,[]}
"{""data"":""05/05/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",05/05/2013,PRESENCIAL,[]}
"{""data"":""06/05/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",06/05/2013,PRESENCIAL,[]}
"{""data"":""11/05/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",11/05/2013,PRESENCIAL,[]}
"{""data"":""12/05/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",12/05/2013,PRESENCIAL,[]}
"{""data"":""13/05/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",13/05/2013,PRESENCIAL,[]}
"{""data"":""18/05/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",18/05/2013,PRESENCIAL,[]}
"{""data"":""19/05/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",19/05/2013,PRESENCIAL,[]}
"{""data"":""20/05/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",20/05/2013,PRESENCIAL,[]}
"{""data"":""25/05/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",25/05/2013,PRESENCIAL,[]}
"{""data"":""26/05/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",26/05/2013,PRESENCIAL,[]}
"{""data"":""01/06/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",01/06/2013,PRESENCIAL,[]}
"{""data"":""06/07/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",06/07/2013,PRESENCIAL,[]}
"{""data"":""07/07/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",07/07/2013,PRESENCIAL,[]}
"{""data"":""08/07/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",08/07/2013,PRESENCIAL,[]}
"{""data"":""13/07/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",13/07/2013,PRESENCIAL,[]}
"{""data"":""14/07/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",14/07/2013,PRESENCIAL,[]}
"{""data"":""15/07/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",15/07/2013,PRESENCIAL,[]}
"{""data"":""20/07/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",20/07/2013,PRESENCIAL,[]}
"{""data"":""21/07/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",21/07/2013,PRESENCIAL,[]}
"{""data"":""22/07/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",22/07/2013,PRESENCIAL,[]}
"{""data"":""27/07/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",27/07/2013,PRESENCIAL,[]}
"{""data"":""28/07/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",28/07/2013,PRESENCIAL,[]}
"{""data"":""29/07/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",29/07/2013,PRESENCIAL,[]}
"{""data"":""03/08/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",03/08/2013,PRESENCIAL,[]}
"{""data"":""04/08/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",04/08/2013,PRESENCIAL,[]}
"{""data"":""05/08/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",05/08/2013,PRESENCIAL,[]}
"{""data"":""10/08/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",10/08/2013,PRESENCIAL,[]}
"{""data"":""11/08/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",11/08/2013,PRESENCIAL,[]}
"{""data"":""12/08/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",12/08/2013,PRESENCIAL,[]}
"{""data"":""17/08/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",17/08/2013,PRESENCIAL,[]}
"{""data"":""18/08/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",18/08/2013,PRESENCIAL,[]}
"{""data"":""19/08/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",19/08/2013,PRESENCIAL,[]}
"{""data"":""24/08/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",24/08/2013,PRESENCIAL,[]}
"{""data"":""25/08/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",25/08/2013,PRESENCIAL,[]}
"{""data"":""26/08/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",26/08/2013,PRESENCIAL,[]}
"{""data"":""01/09/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",01/09/2013,PRESENCIAL,[]}
"{""data"":""02/09/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",02/09/2013,PRESENCIAL,[]}
"{""data"":""08/09/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",08/09/2013,PRESENCIAL,[]}
"{""data"":""09/09/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",09/09/2013,PRESENCIAL,[]}
"{""data"":""15/09/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",15/09/2013,PRESENCIAL,[]}
"{""data"":""16/09/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",16/09/2013,PRESENCIAL,[]}
"{""data"":""22/09/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",22/09/2013,PRESENCIAL,[]}
"{""data"":""23/09/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",23/09/2013,PRESENCIAL,[]}
"{""data"":""29/09/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",29/09/2013,PRESENCIAL,[]}
"{""data"":""30/09/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",30/09/2013,PRESENCIAL,[]}
"{""data"":""05/10/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",05/10/2013,PRESENCIAL,[]}
"{""data"":""06/10/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",06/10/2013,PRESENCIAL,[]}
"{""data"":""12/10/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",12/10/2013,PRESENCIAL,[]}
"{""data"":""13/10/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",13/10/2013,PRESENCIAL,[]}
"{""data"":""14/10/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",14/10/2013,PRESENCIAL,[]}
"{""data"":""19/10/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",19/10/2013,PRESENCIAL,[]}
"{""data"":""20/10/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",20/10/2013,PRESENCIAL,[]}
"{""data"":""21/10/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",21/10/2013,PRESENCIAL,[]}
"{""data"":""26/10/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",26/10/2013,PRESENCIAL,[]}
"{""data"":""27/10/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",27/10/2013,PRESENCIAL,[]}
"{""data"":""28/10/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",28/10/2013,PRESENCIAL,[]}
"{""data"":""03/11/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",03/11/2013,PRESENCIAL,[]}
"{""data"":""04/11/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",04/11/2013,PRESENCIAL,[]}
"{""data"":""10/11/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",10/11/2013,PRESENCIAL,[]}
"{""data"":""11/11/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",11/11/2013,PRESENCIAL,[]}
"{""data"":""17/11/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",17/11/2013,PRESENCIAL,[]}
"{""data"":""18/11/2013"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",18/11/2013,PRESENCIAL,[]}
"{""data"":""07/01/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",07/01/2012,PRESENCIAL,[]}
"{""data"":""08/01/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",08/01/2012,PRESENCIAL,[]}
"{""data"":""09/01/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",09/01/2012,PRESENCIAL,[]}
"{""data"":""14/01/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",14/01/2012,PRESENCIAL,[]}
"{""data"":""15/01/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",15/01/2012,PRESENCIAL,[]}
"{""data"":""16/01/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",16/01/2012,PRESENCIAL,[]}
"{""data"":""23/01/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",23/01/2012,PRESENCIAL,[]}
"{""data"":""28/01/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",28/01/2012,PRESENCIAL,[]}
"{""data"":""29/01/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",29/01/2012,PRESENCIAL,[]}
"{""data"":""01/02/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",01/02/2012,PRESENCIAL,[]}
"{""data"":""06/02/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",06/02/2012,PRESENCIAL,[]}
"{""data"":""13/02/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",13/02/2012,PRESENCIAL,[]}
"{""data"":""20/02/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",20/02/2012,PRESENCIAL,[]}
"{""data"":""22/02/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",22/02/2012,PRESENCIAL,[]}
"{""data"":""27/02/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",27/02/2012,PRESENCIAL,[]}
"{""data"":""03/03/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",03/03/2012,PRESENCIAL,[]}
"{""data"":""10/03/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",10/03/2012,PRESENCIAL,[]}
"{""data"":""11/03/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",11/03/2012,PRESENCIAL,[]}
"{""data"":""12/03/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",12/03/2012,PRESENCIAL,[]}
"{""data"":""17/03/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",17/03/2012,PRESENCIAL,[]}
"{""data"":""18/03/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",18/03/2012,PRESENCIAL,[]}
"{""data"":""19/03/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",19/03/2012,PRESENCIAL,[]}
"{""data"":""24/03/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",24/03/2012,PRESENCIAL,[]}
"{""data"":""25/03/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",25/03/2012,PRESENCIAL,[]}
"{""data"":""26/03/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",26/03/2012,PRESENCIAL,[]}
"{""data"":""02/04/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",02/04/2012,PRESENCIAL,[]}
"{""data"":""08/04/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",08/04/2012,PRESENCIAL,[]}
"{""data"":""09/04/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",09/04/2012,PRESENCIAL,[]}
"{""data"":""15/04/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",15/04/2012,PRESENCIAL,[]}
"{""data"":""16/04/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",16/04/2012,PRESENCIAL,[]}
"{""data"":""22/04/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",22/04/2012,PRESENCIAL,[]}
"{""data"":""23/04/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",23/04/2012,PRESENCIAL,[]}
"{""data"":""29/04/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",29/04/2012,PRESENCIAL,[]}
"{""data"":""30/04/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",30/04/2012,PRESENCIAL,[]}
"{""data"":""31/04/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",31/04/2012,PRESENCIAL,[]}
"{""data"":""05/05/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",05/05/2012,PRESENCIAL,[]}
"{""data"":""06/05/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",06/05/2012,PRESENCIAL,[]}
"{""data"":""12/05/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",12/05/2012,PRESENCIAL,[]}
"{""data"":""13/05/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",13/05/2012,PRESENCIAL,[]}
"{""data"":""14/05/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",14/05/2012,PRESENCIAL,[]}
"{""data"":""19/05/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",19/05/2012,PRESENCIAL,[]}
"{""data"":""20/05/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",20/05/2012,PRESENCIAL,[]}
"{""data"":""21/05/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",21/05/2012,PRESENCIAL,[]}
"{""data"":""26/05/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",26/05/2012,PRESENCIAL,[]}
"{""data"":""27/05/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",27/05/2012,PRESENCIAL,[]}
"{""data"":""28/05/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",28/05/2012,PRESENCIAL,[]}
"{""data"":""01/07/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",01/07/2012,PRESENCIAL,[]}
"{""data"":""02/07/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",02/07/2012,PRESENCIAL,[]}
"{""data"":""03/07/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",03/07/2012,PRESENCIAL,[]}
"{""data"":""06/07/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",06/07/2012,PRESENCIAL,[]}
"{""data"":""07/07/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",07/07/2012,PRESENCIAL,[]}
"{""data"":""08/07/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",08/07/2012,PRESENCIAL,[]}
"{""data"":""09/07/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",09/07/2012,PRESENCIAL,[]}
"{""data"":""10/07/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",10/07/2012,PRESENCIAL,[]}
"{""data"":""13/07/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",13/07/2012,PRESENCIAL,[]}
"{""data"":""14/07/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",14/07/2012,PRESENCIAL,[]}
"{""data"":""15/07/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",15/07/2012,PRESENCIAL,[]}
"{""data"":""16/07/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",16/07/2012,PRESENCIAL,[]}
"{""data"":""20/07/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",20/07/2012,PRESENCIAL,[]}
"{""data"":""21/07/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",21/07/2012,PRESENCIAL,[]}
"{""data"":""22/07/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",22/07/2012,PRESENCIAL,[]}
"{""data"":""23/07/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",23/07/2012,PRESENCIAL,[]}
"{""data"":""27/07/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",27/07/2012,PRESENCIAL,[]}
"{""data"":""28/07/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",28/07/2012,PRESENCIAL,[]}
"{""data"":""29/07/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",29/07/2012,PRESENCIAL,[]}
"{""data"":""30/07/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",30/07/2012,PRESENCIAL,[]}
"{""data"":""04/08/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",04/08/2012,PRESENCIAL,[]}
"{""data"":""05/08/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",05/08/2012,PRESENCIAL,[]}
"{""data"":""11/08/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",11/08/2012,PRESENCIAL,[]}
"{""data"":""12/08/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",12/08/2012,PRESENCIAL,[]}
"{""data"":""17/08/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",17/08/2012,PRESENCIAL,[]}
"{""data"":""18/08/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",18/08/2012,PRESENCIAL,[]}
"{""data"":""19/08/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",19/08/2012,PRESENCIAL,[]}
"{""data"":""24/08/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",24/08/2012,PRESENCIAL,[]}
"{""data"":""25/08/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",25/08/2012,PRESENCIAL,[]}
"{""data"":""26/08/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",26/08/2012,PRESENCIAL,[]}
"{""data"":""01/09/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",01/09/2012,PRESENCIAL,[]}
"{""data"":""02/09/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",02/09/2012,PRESENCIAL,[]}
"{""data"":""09/09/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",09/09/2012,PRESENCIAL,[]}
"{""data"":""15/09/2012"",""tipo"":""PRESENCIAL"",""colegiados"":[]}",15/09/2012,PRESENCIAL,[]}
